date,place,lat,lon,alt,TOA,GHI,BHI,DHI,BNI,clearsky_GHI,clearsky_BHI,clearsky_DHI,clearsky_BNI,reliability
2005-01-01,Riccione,43.9927,12.6623,12,3149.9197,2090.676,1585.2081,505.468,5208.438,2144.7505,1691.0355,453.715,5769.9009,0.9733
2005-01-02,Riccione,43.9927,12.6623,12,3166.5232,1975.5956,1473.6357,501.9598,4617.9902,2175.1113,1731.5742,443.5372,5883.4092,0.9677
2005-01-03,Riccione,43.9927,12.6623,12,3184.5273,2175.886,1677.2383,498.6477,5629.9189,2175.886,1677.2383,498.6477,5629.9189,0.9778
2005-01-04,Riccione,43.9927,12.6623,12,3203.926,2207.4043,1755.1737,452.2307,5949.2661,2235.3254,1814.0018,421.3236,6166.6582,0.9774
2005-01-05,Riccione,43.9927,12.6623,12,3224.7173,2283.1282,1890.9313,392.197,6404.5347,2283.1282,1890.9313,392.197,6404.5347,0.9774
2005-01-06,Riccione,43.9927,12.6623,12,3246.8928,2084.8032,1439.2649,645.5384,4792.7744,2137.5593,1551.9854,585.5739,5077.9487,0.9767
2005-01-07,Riccione,43.9927,12.6623,12,3270.4448,1549.8829,573.6127,976.2703,1686.5214,2064.3911,1354.0638,710.3272,4324.9629,0.9764
2005-01-08,Riccione,43.9927,12.6623,12,3295.3975,2047.803,1407.4327,640.3702,4118.7383,2300.0532,1831.9146,468.1386,6054.8013,0.9757
2005-01-09,Riccione,43.9927,12.6623,12,3321.6917,921.1934,34.8677,886.3256,197.741,2214.4275,1641.4153,573.0121,5310.4849,0.9806
2005-01-10,Riccione,43.9927,12.6623,12,3349.3352,479.996,1.2581,478.7379,4.3312,2027.2059,1197.0729,830.1331,3723.9807,0.9333
2005-01-11,Riccione,43.9927,12.6623,12,3378.3159,1416.7357,691.28722,725.44848,2160.02126,2211.3398,1550.9604,660.3795,4909.2949,0
2005-01-12,Riccione,43.9927,12.6623,12,3408.7134,1283.1222,541.691684,741.430496,1633.470632,2116.7468,1322.1909,794.5558,4091.4934,0
2005-01-13,Riccione,43.9927,12.6623,12,3440.3682,1894.7832,1129.2799,765.5034,3265.3889,2152.0547,1359.9611,792.0937,4198.0713,0.8691
2005-01-14,Riccione,43.9927,12.6623,12,3473.3687,1035.8535,48.3905,987.4631,122.822,2215.542,1473.5449,741.9972,4540.7075,0.9778
2005-01-15,Riccione,43.9927,12.6623,12,3507.6372,695.6715,0.837,694.8345,2.1619,2414.094,1852.4041,561.6899,5821.1064,0.9778
2005-01-16,Riccione,43.9927,12.6623,12,3543.26,1359.6821,327.1188,1032.5634,1326.8066,2499.2502,2003.8096,495.4405,6329.4062,0.9764
2005-01-17,Riccione,43.9927,12.6623,12,3580.1028,2372.3176,1739.6024,632.715,5167.7793,2562.022,2066.0247,495.9973,6484.1436,0.976
2005-01-18,Riccione,43.9927,12.6623,12,3618.2471,1347.75,269.9596,1077.7904,774.2916,2460.751,1846.1487,614.6022,5629.1509,0.9649
2005-01-19,Riccione,43.9927,12.6623,12,3657.6301,531.5088,0.8308,530.6779,2.7514,2370.6201,1655.2812,715.3389,4986.1758,0.9747
2005-01-20,Riccione,43.9927,12.6623,12,3698.2576,2420.3562,1678.2954,742.0607,5122.5068,2594.5603,2081.6301,512.9301,6384.1689,0.974
2005-01-21,Riccione,43.9927,12.6623,12,3740.1172,2573.6592,2079.3159,494.3433,6351.2065,2591.5989,2108.9124,482.6865,6420.1499,0.9785
2005-01-22,Riccione,43.9927,12.6623,12,3783.1746,1829.8868,788.2291,1041.6577,2898.9077,2529.8645,1838.2931,691.5715,5485.7334,0.9778
2005-01-23,Riccione,43.9927,12.6623,12,3827.4597,1131.0701,85.2003,1045.8698,564.2573,2736.4187,2271.78,464.6387,6848.6523,0.9771
2005-01-24,Riccione,43.9927,12.6623,12,3872.8918,611.8469,55.8619,555.985,156.8823,2629.2935,1970.3264,658.9671,5713.6929,0.976
2005-01-25,Riccione,43.9927,12.6623,12,3919.4446,520.9716,0.9393,520.0323,3.8697,2682.4797,2008.533,673.9467,5825.0771,0.9705
