# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2008-11-10T00:00:00.0/2008-11-11T00:00:00.0,4525.1289,3172.876,2532.3533,640.5226,6628.6899,3172.876,2532.3533,640.5226,6628.6899,0.9722
2008-11-11T00:00:00.0/2008-11-12T00:00:00.0,4474.5059,3123.7021,2516.7344,606.9679,6663.7983,3123.7021,2516.7344,606.9679,6663.7983,0.9833
2008-11-12T00:00:00.0/2008-11-13T00:00:00.0,4424.8208,3034.4292,2412.2512,622.1779,6427.4761,916.151,209.2874,706.8636,714.8146,0.9788
2008-11-13T00:00:00.0/2008-11-14T00:00:00.0,4376.1543,2790.9053,1747.3081,1043.597,4507.9741,942.5577,337.3167,605.241,1035.1466,0.9792
2008-11-14T00:00:00.0/2008-11-15T00:00:00.0,4328.4922,2918.6917,2175.6531,743.0385,5794.5308000000005,2076.7832,782.0839,1294.6995,2305.9072,0.9795
2008-11-15T00:00:00.0/2008-11-16T00:00:00.0,4281.8779,2837.6089,2030.3378,807.2711,5404.2129,1984.6947,788.7233,1195.9714,2169.3579,0.9799
2008-11-16T00:00:00.0/2008-11-17T00:00:00.0,4236.249,2838.7266,2140.8457,697.881,5762.2197,1928.5038,695.4568,1233.047,2251.4209,0.9767
2008-11-17T00:00:00.0/2008-11-18T00:00:00.0,4191.7188,2793.7727,2003.3464,790.4261,5402.002,2024.3193,940.3855,1083.9338,2806.7139,0.9774
2008-11-18T00:00:00.0/2008-11-19T00:00:00.0,4148.2622,3041.2317,2534.595,506.6368,7138.5742,3022.2307,2499.7449,522.4859,7052.9888,0.9781
2008-11-19T00:00:00.0/2008-11-20T00:00:00.0,4105.8965,2819.1331,2185.7859,633.347,6086.2681,2530.1365,1811.2985,718.838,4489.2686,0.9792
2008-11-20T00:00:00.0/2008-11-21T00:00:00.0,4064.6758,2785.3127,2170.8291,614.4836,6105.7515,2384.3669,1608.0239,776.343,4426.5327,0.9795
2008-11-21T00:00:00.0/2008-11-22T00:00:00.0,4024.5413,2733.3281,1972.0392,761.2889,5433.5562,692.46,52.7596,639.7004,280.6112,0.9802
2008-11-22T00:00:00.0/2008-11-23T00:00:00.0,3985.5823,2822.6296,2267.3052,555.3246,6436.7393,1563.376,264.3557,1299.0203,722.7703,0.9809
2008-11-23T00:00:00.0/2008-11-24T00:00:00.0,3947.8191,2856.5159,2345.6646,510.8512,6837.1416,1309.1088,434.697,874.4118,1662.1483,0.9812
2008-11-24T00:00:00.0/2008-11-25T00:00:00.0,3911.2141,2625.0332,1862.0037,763.0297,5302.3506,967.0981,222.7375,744.3607,512.4842,0.9819
2008-11-25T00:00:00.0/2008-11-26T00:00:00.0,3875.7952,2653.1138,1985.5677,667.546,5680.7695,881.6906,124.3827,757.3079,292.312,0.9826
2008-11-26T00:00:00.0/2008-11-27T00:00:00.0,3841.6086,2612.9946,1950.7828,662.2118,5668.9512,2360.623,1628.6276,731.9955,4311.0928,0.9781
2008-11-27T00:00:00.0/2008-11-28T00:00:00.0,3808.6775,2605.3645,2005.8816,599.4828,5863.6621,2385.0542,1499.6951,885.359,4571.4941,0.9785
2008-11-28T00:00:00.0/2008-11-29T00:00:00.0,3776.9734,2228.8464,1051.2312,1177.6151,2955.5144,609.8781,100.7885,509.0896,268.7508,0.9792
2008-11-29T00:00:00.0/2008-11-30T00:00:00.0,3746.5515,2513.6829,1836.0203,677.6626,5349.668,1042.3467,390.5927,651.754,1338.1147,0.9795
2008-11-30T00:00:00.0/2008-12-01T00:00:00.0,3717.3711,2407.8357,1478.9805,928.8552,4197.1235,1533.9803,496.3401,1037.6401,1482.719,0.9802
2008-12-01T00:00:00.0/2008-12-02T00:00:00.0,3689.5154000000002,2518.4419,1789.199,729.243,5283.2729,1718.8793,887.4559,831.4233,2588.9709,0.9701
2008-12-02T00:00:00.0/2008-12-03T00:00:00.0,3662.9526,2399.2488,1595.3448,803.9039,4692.9941,589.6478,10.9512,578.6966,44.9122,0.9757
2008-12-03T00:00:00.0/2008-12-04T00:00:00.0,3637.6968,2536.4951,2018.6761,517.8189,6168.1709,2236.5569,1506.71,729.8469,4642.4902,0.976
2008-12-04T00:00:00.0/2008-12-05T00:00:00.0,3613.7371,2519.5271,1986.9399,532.5873,6116.5303,2505.3755,1961.4921,543.8834,5943.2422,0.9767
2008-12-05T00:00:00.0/2008-12-06T00:00:00.0,3591.1421,2323.6765,1520.8152,802.8613,4529.814,580.5497,11.4893,569.0605,41.5688,0.9771
2008-12-06T00:00:00.0/2008-12-07T00:00:00.0,3569.8865,2454.0312,1782.7711,671.2601,5417.3398,2189.4993,1544.938,644.5613,4448.5298,0.9774
2008-12-07T00:00:00.0/2008-12-08T00:00:00.0,3549.9797,2481.7988,1954.3,527.4987,6082.8125,2481.7988,1954.3,527.4987,6082.8125,0.9778
2008-12-08T00:00:00.0/2008-12-09T00:00:00.0,3531.4307,2509.6736,2042.2963,467.3773,6418.7998,2509.6736,2042.2963,467.3773,6418.7998,0.9625
2008-12-09T00:00:00.0/2008-12-10T00:00:00.0,3514.2471,2501.4827,2089.4065,412.0761,6639.3999,2211.0886,1379.3474,831.7413,4120.0073,0.9785
2008-12-10T00:00:00.0/2008-12-11T00:00:00.0,3498.4351,2250.2317,1496.3385,753.8932,4539.2192,869.8189,161.3129,708.506,660.5187,0.9788
2008-12-11T00:00:00.0/2008-12-12T00:00:00.0,3484.0005,2118.2671,1225.0481,893.2191,3654.0789,423.8624,15.9422,407.9202,93.5686,0.9792
2008-12-12T00:00:00.0/2008-12-13T00:00:00.0,3470.9888,2268.0261,1670.1289,597.8971,5186.5391,632.8813,107.8086,525.0726,360.0063,0.9792
2008-12-13T00:00:00.0/2008-12-14T00:00:00.0,3459.3362,2314.0613,1762.6234,551.4379,5521.5879,2069.6741,1390.423,679.251,4195.3638,0.9795
2008-12-14T00:00:00.0/2008-12-15T00:00:00.0,3449.1279,2322.3184,1795.9385,526.3798,5655.1348,1989.8376,1168.0139,821.8237,3811.915,0.9795
2008-12-15T00:00:00.0/2008-12-16T00:00:00.0,3440.2742,1967.1586,919.5118,1047.6467,2718.333,365.3573,15.8345,349.5228,53.7286,0.9799
2008-12-16T00:00:00.0/2008-12-17T00:00:00.0,3432.8606,2090.5129,1214.9861,875.5268,3652.7593,704.6572,91.677,612.9802,366.2335,0.9799
2008-12-17T00:00:00.0/2008-12-18T00:00:00.0,3426.8555,2314.9421,1778.5201,536.422,5587.936,1893.4191,1006.3112,887.108,3092.8647,0.9799
2008-12-18T00:00:00.0/2008-12-19T00:00:00.0,3422.2356,2249.291,1625.9757,623.3152,5093.2979,2103.7034,1327.6997,776.0036,4185.9731,0.9802
2008-12-19T00:00:00.0/2008-12-20T00:00:00.0,3419.0649,2324.3589,1849.5588,474.8,5922.9028,2324.3589,1849.5588,474.8,5922.9028,0.9802
2008-12-20T00:00:00.0/2008-12-21T00:00:00.0,3417.3145,2395.6108,1965.2697,430.3411,6333.564,2395.6108,1965.2697,430.3411,6333.564,0.9802
2008-12-21T00:00:00.0/2008-12-22T00:00:00.0,3416.9844,2330.7908,1830.587,500.2038,5846.9204,2330.7908,1830.587,500.2038,5846.9204,0.9802
2008-12-22T00:00:00.0/2008-12-23T00:00:00.0,3418.0803,2347.989,1879.7363,468.2528,6026.0918,2347.989,1879.7363,468.2528,6026.0918,0.9802
2008-12-23T00:00:00.0/2008-12-24T00:00:00.0,3420.5981,2360.1379,1902.5886,457.5493,6109.2065,2348.5029,1884.0667,464.4362,6018.7129,0.9802
2008-12-24T00:00:00.0/2008-12-25T00:00:00.0,3424.5437,2367.2581,1905.9993,461.2586,6116.4312,2250.2275,1704.598,545.6296,5137.3115,0.9802
2008-12-25T00:00:00.0/2008-12-26T00:00:00.0,3429.9448,2255.3738,1655.0449,600.3288,5180.9033,671.1491,17.8169,653.3322,71.2862,0.9799
2008-12-26T00:00:00.0/2008-12-27T00:00:00.0,3436.74,2312.8022,1803.2228,509.5793,5704.0137,799.9136,33.5957,766.3179,196.0295,0.9799
2008-12-27T00:00:00.0/2008-12-28T00:00:00.0,3444.9592,2306.0129,1748.2778,557.735,5500.8506,1660.6033,809.2671,851.3362,2221.426,0.975
2008-12-28T00:00:00.0/2008-12-29T00:00:00.0,3454.6304,2332.802,1810.1252,522.6768,5706.1201,299.508,0.4878,299.0202,2.6817,0.9795
2008-12-29T00:00:00.0/2008-12-30T00:00:00.0,3465.6848,2265.8889,1601.0167,664.8722,4957.5122,1186.5529,174.3347,1012.2181,778.8867,0.9795
2008-12-30T00:00:00.0/2008-12-31T00:00:00.0,3478.1904,2371.0627,1826.5758,544.4871,5723.0845,2371.0627,1826.5758,544.4871,5723.0845,0.9792
2008-12-31T00:00:00.0/2009-01-01T00:00:00.0,3492.103,2370.9478,1783.572,587.3759,5545.645,1941.9326,1177.2839,764.6487,3745.8191,0.9788
2009-01-01T00:00:00.0/2009-01-02T00:00:00.0,3507.3933,2282.9465,1583.0046,699.9418,4854.2446,779.2173,226.6033,552.6141,565.5338,0.9788
2009-01-02T00:00:00.0/2009-01-03T00:00:00.0,3524.116,2307.9395,1613.5326,694.407,4939.5298,1450.7131,409.6595,1041.0536,1488.5828,0.9785
2009-01-03T00:00:00.0/2009-01-04T00:00:00.0,3542.2324,2392.1509,1910.6436,481.5073,5971.3223,986.6453,267.5493,719.0959,778.8727,0.9781
2009-01-04T00:00:00.0/2009-01-05T00:00:00.0,3561.7373,2479.3032,1989.9786,489.3245,6217.7998,2479.3032,1989.9786,489.3245,6217.7998,0.9778
2009-01-05T00:00:00.0/2009-01-06T00:00:00.0,3582.6235,2495.406,1983.3434,512.0627,6129.6313,2495.406,1983.3434,512.0627,6129.6313,0.9774
2009-01-06T00:00:00.0/2009-01-07T00:00:00.0,3604.8835,2482.3513,1916.0332,566.318,5887.2466,1395.1353,213.8291,1181.3062,892.4808,0.9771
2009-01-07T00:00:00.0/2009-01-08T00:00:00.0,3628.5493,2328.3247,1517.4131,810.9117,4550.1553,474.6007,25.0866,449.5141,182.8726,0.9764
2009-01-08T00:00:00.0/2009-01-09T00:00:00.0,3653.542,2416.3921,1776.4845,639.9077,5363.3975,515.4932,3.3278,512.1655,12.4523,0.9764
2009-01-09T00:00:00.0/2009-01-10T00:00:00.0,3679.8833,2488.7866,1924.464,564.3226,5801.2915,2091.1614,1117.4893,973.6721,3214.1262,0.9757
2009-01-10T00:00:00.0/2009-01-11T00:00:00.0,3707.5615,2484.2148,1916.0503,568.1644,5736.3789,1416.91,374.6538,1042.2562,977.9566,0.9753
2009-01-11T00:00:00.0/2009-01-12T00:00:00.0,3736.6008,2424.8823,1659.6439,765.2385,4834.3701,2422.2563,1656.6384,765.6179,4818.7319,0.9747
2009-01-12T00:00:00.0/2009-01-13T00:00:00.0,3766.9382,2478.2544,1779.4421,698.8124,5191.1606,845.6868,37.3028,808.384,251.2947,0.9795
2009-01-13T00:00:00.0/2009-01-14T00:00:00.0,3798.5908,2392.2817,1620.0054,772.2764,4625.1816,630.4191,5.4407,624.9785,21.0143,0.9792
2009-01-14T00:00:00.0/2009-01-15T00:00:00.0,3831.5593,2467.7197,1709.1971,758.5225,4892.396,867.1192,26.9495,840.1697,74.0469,0.9785
2009-01-15T00:00:00.0/2009-01-16T00:00:00.0,3865.7854,2540.239,1750.6421,789.5969,5014.7661,969.7906,278.3,691.4906,1135.9773,0.9781
2009-01-16T00:00:00.0/2009-01-17T00:00:00.0,3901.3445,2688.7644,2106.5127,582.2516,6151.9346,2487.7866,1759.8281,727.9585,4879.6357,0.9771
2009-01-17T00:00:00.0/2009-01-18T00:00:00.0,3938.116,2835.2866,2358.5366,476.7501,6939.7817,2790.5359,2259.9792,530.5568,6710.3789,0.9767
2009-01-18T00:00:00.0/2009-01-19T00:00:00.0,3976.1562,2749.3794,2188.1326,561.2466,6274.207,1266.0909,498.9741,767.1168,1828.2601,0.9816
2009-01-19T00:00:00.0/2009-01-20T00:00:00.0,4015.3989,2681.5139,1935.4388,746.0751,5452.6567,448.1101,27.593,420.5172,222.8778,0.9809
2009-01-20T00:00:00.0/2009-01-21T00:00:00.0,4055.8887,2750.1265,2067.0168,683.1094,5749.248,1999.6624,790.28,1209.3824,2356.8567,0.9802
2009-01-21T00:00:00.0/2009-01-22T00:00:00.0,4097.6118,2642.3386,1804.4657,837.8729,4953.6484,932.9177,35.315,897.6027,132.875,0.9792
2009-01-22T00:00:00.0/2009-01-23T00:00:00.0,4140.4678,2813.4177,2117.2761,696.1415,5858.0122,2053.2253,881.7972,1171.4282,2510.7703,0.9788
2009-01-23T00:00:00.0/2009-01-24T00:00:00.0,4184.5171,2899.3667,2277.9871,621.3799,6265.5537,2470.8159,1324.1108,1146.7051,3648.4927,0.9781
2009-01-24T00:00:00.0/2009-01-25T00:00:00.0,4229.7065,2823.145,1940.689,882.4559,5223.79,677.7815,117.2886,560.4929,543.7088,0.9774
2009-01-25T00:00:00.0/2009-01-26T00:00:00.0,4276.0669,2919.521,2214.8489,704.6721,6003.1533,2055.6343,711.2281,1344.4061,2342.2202,0.9764
2009-01-26T00:00:00.0/2009-01-27T00:00:00.0,4323.479,2886.2388,1866.7474,1019.4913,5047.7607,597.2039,112.3881,484.8158,340.608,0.976
2009-01-27T00:00:00.0/2009-01-28T00:00:00.0,4372.0098,2997.552,2094.8118,902.7401,5539.3921,647.2373,114.6328,532.6045,548.1224,0.9806
2009-01-28T00:00:00.0/2009-01-29T00:00:00.0,4421.6421,3074.0188,2394.519,679.4998,6387.8555,3049.0286,2347.9521,701.0763,6287.6577,0.9795
2009-01-29T00:00:00.0/2009-01-30T00:00:00.0,4472.2993,3191.1409,2602.1528,588.9879,6965.5957,3185.6621,2591.1519,594.5103,6889.6011,0.9788
2009-01-30T00:00:00.0/2009-01-31T00:00:00.0,4523.9775,3222.842,2619.2131,603.6291,6943.8857,3062.7441,2234.9827,827.7614,5761.0342,0.9781
2009-01-31T00:00:00.0/2009-02-01T00:00:00.0,4576.6548,3240.1982,2524.3926,715.8057,6571.6294,2781.1152,1998.2882,782.8271,4819.9111,0.9774
2009-02-01T00:00:00.0/2009-02-02T00:00:00.0,4630.3608,3219.1245,2512.7554,706.3693,6482.8389,2312.3264,839.3998,1472.9266,2442.6909,0.9764
2009-02-02T00:00:00.0/2009-02-03T00:00:00.0,4684.9897,2977.4011,1805.8207,1171.5804,4417.25,984.3248,72.8604,911.4644,344.5114,0.9809
2009-02-03T00:00:00.0/2009-02-04T00:00:00.0,4740.5498,2551.4597,963.2698,1588.1899,2204.5476,658.6058,1.7681,656.8378,10.1264,0.975
2009-02-04T00:00:00.0/2009-02-05T00:00:00.0,4797.0625,3047.7368,1823.1913,1224.5455,4430.3462,1197.2061,134.791,1062.415,441.0282,0.9792
2009-02-05T00:00:00.0/2009-02-06T00:00:00.0,4854.4346,3428.4988,2739.5798,688.9189,6856.1235,1534.9852,454.8825,1080.1027,1825.7723,0.9736
2009-02-06T00:00:00.0/2009-02-07T00:00:00.0,4912.7031,2965.0127,1463.7676,1501.2452,3425.5117,1078.6831,74.287,1004.3962,257.4375,0.9774
2009-02-07T00:00:00.0/2009-02-08T00:00:00.0,4971.8208,3409.4851,2412.1106,997.3743,5708.8247,1180.9581,265.305,915.6531,714.5639,0.9764
2009-02-08T00:00:00.0/2009-02-09T00:00:00.0,5031.7344,3577.7407,2724.7188,853.0219,6617.1426,2296.0537,1113.8289,1182.2249,2571.8181,0.9809
2009-02-09T00:00:00.0/2009-02-10T00:00:00.0,5092.4351,3693.9399,3068.8186,625.1212,7542.9775,3201.1396,2024.7582,1176.3813,5087.7549,0.9802
2009-02-10T00:00:00.0/2009-02-11T00:00:00.0,5153.8984,3555.0037,2615.4529000000002,939.5509,6256.749,669.4358,5.1688,664.267,18.4578,0.9795
2009-02-11T00:00:00.0/2009-02-12T00:00:00.0,5216.1987,3697.1863,2784.6521,912.5343,6548.0664,939.8482,283.5461,656.3021,866.9021,0.9781
2009-02-12T00:00:00.0/2009-02-13T00:00:00.0,5279.166,3879.7808,3232.5391,647.2418,7751.6182,3793.0774,3023.2236,769.8537,7373.8354,0.9722
2009-02-13T00:00:00.0/2009-02-14T00:00:00.0,5342.8086,3901.6587,3164.3494,737.3094,7497.5835,3747.8835,2855.9045,891.979,6627.9014,0.9819
2009-02-14T00:00:00.0/2009-02-15T00:00:00.0,5407.1987,4058.426,3463.7542,594.6717,8281.3115,3652.4045,2770.8596,881.5449,6405.4834,0.9806
2009-02-15T00:00:00.0/2009-02-16T00:00:00.0,5472.1836,4073.8386,3446.1343,627.7042,8130.7749,4073.8386,3446.1343,627.7042,8130.7749,0.9799
2009-02-16T00:00:00.0/2009-02-17T00:00:00.0,5537.7773,4211.0312,3655.563,555.4684,8611.4219,3393.5884,1715.2971,1678.2911,4720.3027,0.9792
2009-02-17T00:00:00.0/2009-02-18T00:00:00.0,5604.0103,4088.2239,3321.1475,767.0764,7567.5825,3758.6414,2691.5652,1067.0763,5825.939,0.9781
2009-02-18T00:00:00.0/2009-02-19T00:00:00.0,5670.8169,4311.0327,3705.9155,605.1172,8470.209,4302.3525,3690.6208,611.7316,8391.6846,0.9771
2009-02-19T00:00:00.0/2009-02-20T00:00:00.0,5738.1709,4345.396,3683.7058,661.6903,8397.9141,4345.396,3683.7058,661.6903,8397.9141,0.976
2009-02-20T00:00:00.0/2009-02-21T00:00:00.0,5806.0103,4439.0464,3860.7798,578.2667,8814.9561,4439.0464,3860.7798,578.2667,8814.9561,0.9806
2009-02-21T00:00:00.0/2009-02-22T00:00:00.0,5874.3623,4278.3926,3419.5325,858.8603,7584.373,4187.0356,3235.1355,951.9002,7054.0557,0.9795
2009-02-22T00:00:00.0/2009-02-23T00:00:00.0,5943.1973,4205.0825,3247.9995,957.0827,7016.4829,3815.2815,2432.8738,1382.4076,5040.502,0.9788
2009-02-23T00:00:00.0/2009-02-24T00:00:00.0,6012.459,4012.5024,2677.8479,1334.6545,5576.9702,3376.6306,1684.8253,1691.8052,3526.9785,0.9826
2009-02-24T00:00:00.0/2009-02-25T00:00:00.0,6082.1021,4285.499,3307.0051,978.494,7029.7671,3106.5925,1318.7074,1787.8851,2620.4578,0.9819
2009-02-25T00:00:00.0/2009-02-26T00:00:00.0,6152.1465,4574.8564,3868.8569,705.9993,8399.1318,4574.8564,3868.8569,705.9993,8399.1318,0.9809
2009-02-26T00:00:00.0/2009-02-27T00:00:00.0,6222.5542,4620.9785,3793.2131,827.7657,8073.6562,4557.1562,3655.9641,901.1922,7589.7588,0.9799
2009-02-27T00:00:00.0/2009-02-28T00:00:00.0,6293.2886,4445.4473,3380.8271,1064.6201,7045.4263,3636.3916,2153.8767,1482.5148,4601.9067,0.9788
2009-02-28T00:00:00.0/2009-03-01T00:00:00.0,6364.2808000000005,4662.416,3870.3823,792.0337,8157.7441,4662.416,3870.3823,792.0337,8157.7441,0.9729
2009-03-01T00:00:00.0/2009-03-02T00:00:00.0,6435.5796,4155.6909,2442.1731,1713.5179,4924.6011,1145.1887,7.4677,1137.7211,12.1255,0.9771
2009-03-02T00:00:00.0/2009-03-03T00:00:00.0,6507.0698,4222.1167,2544.0276,1678.0891,4936.6133,1453.3615,127.1716,1326.1899,342.1512,0.9764
2009-03-03T00:00:00.0/2009-03-04T00:00:00.0,6578.8696,4602.312,3411.4165,1190.8956,6820.7847,2373.8291,384.557,1989.272,907.0497,0.9802
2009-03-04T00:00:00.0/2009-03-05T00:00:00.0,6650.8149,4116.4814,2146.9507,1969.5305,4000.906,2214.8225,553.1077,1661.7148,930.2248,0.9795
2009-03-05T00:00:00.0/2009-03-06T00:00:00.0,6722.8853,4793.2817,3587.1436,1206.1382,7036.4766,1922.9966,318.0203,1604.9763,835.4737,0.9837
2009-03-06T00:00:00.0/2009-03-07T00:00:00.0,6795.1323,4992.7173,3889.2292,1103.4879,7697.6055,3723.9316,1427.3685,2296.563,2518.2947,0.9826
2009-03-07T00:00:00.0/2009-03-08T00:00:00.0,6867.48,5057.0649,4197.314,859.7509,8408.1377,4763.0288,3436.8052,1326.2239,6992.5596,0.9816
2009-03-08T00:00:00.0/2009-03-09T00:00:00.0,6939.8838,5199.853,4432.3882,767.4648,8884.0498,5168.1309,4364.1831,803.9477,8620.9912,0.9809
2009-03-09T00:00:00.0/2009-03-10T00:00:00.0,7012.4351,5200.2622,4215.9883,984.274,8337.3262,4876.4004,3627.9602,1248.4402,7100.3359,0.9743
2009-03-10T00:00:00.0/2009-03-11T00:00:00.0,7084.9785,5350.5376,4450.3237,900.2137,8723.6523,5268.1987,4279.3623,988.8364,8110.9014,0.9733
2009-03-11T00:00:00.0/2009-03-12T00:00:00.0,7157.5073,5215.4751,4094.2329,1121.2422,7853.6162,4391.4512,2993.8452,1397.6061,6134.6768,0.9726
2009-03-12T00:00:00.0/2009-03-13T00:00:00.0,7230.064,5596.8379,4926.7202,670.1181,9721.4346,5596.8379,4926.7202,670.1181,9721.4346,0.9819
2009-03-13T00:00:00.0/2009-03-14T00:00:00.0,7302.5815,5425.8823,4469.7549,956.1276,8589.0693,4395.2231,2919.5471,1475.676,5453.4307,0.9809
2009-03-14T00:00:00.0/2009-03-15T00:00:00.0,7375.019,5419.7793,4406.2822,1013.497,8368.3555,5117.6753,3591.7078,1525.9677,7137.8887,0.9545
2009-03-15T00:00:00.0/2009-03-16T00:00:00.0,7447.4546,5354.8315,4141.6201,1213.2112,7680.5034,4228.2397,2263.7085,1964.531,3981.0049,0.9788
2009-03-16T00:00:00.0/2009-03-17T00:00:00.0,7519.7529,5325.563,3992.7092,1332.8536,7266.6074,4103.7686,2599.7778,1503.9907,4372.6763,0.9778
2009-03-17T00:00:00.0/2009-03-18T00:00:00.0,7591.8892,5645.1196,4672.6196,972.4999,8719.125,5645.1196,4672.6196,972.4999,8719.125,0.9823
2009-03-18T00:00:00.0/2009-03-19T00:00:00.0,7663.9302,5727.7358,4699.0288,1028.7072,8720.2959,5705.2563,4650.7295,1054.5267,8645.6318,0.9812
2009-03-19T00:00:00.0/2009-03-20T00:00:00.0,7735.7983,5432.2939,3944.7258,1487.5681,7041.0737,4124.2603,1750.2919,2373.9683,3094.0959,0.9802
2009-03-20T00:00:00.0/2009-03-21T00:00:00.0,7807.4717,5684.3198,4451.5068,1232.8131,8136.2891,1603.9517,31.1203,1572.8314,154.2154,0.9792
2009-03-21T00:00:00.0/2009-03-22T00:00:00.0,7878.9053,5896.438,4817.2622,1079.1758,8771.6475,5852.5952,4719.1572,1133.4381,8380.877,0.9785
2009-03-22T00:00:00.0/2009-03-23T00:00:00.0,7950.1431,5989.2954,5003.562,985.7333,9158.8213,5974.8579,4980.5151,994.343,9101.8838,0.9826
2009-03-23T00:00:00.0/2009-03-24T00:00:00.0,8021.1606,5984.3091,4887.8032,1096.5059,8789.1318,5984.3091,4887.8032,1096.5059,8789.1318,0.9816
2009-03-24T00:00:00.0/2009-03-25T00:00:00.0,8091.8296,5777.5938,4243.5298,1534.0636,7408.3853,2237.9207,128.3869,2109.5337,253.2774,0.9806
2009-03-25T00:00:00.0/2009-03-26T00:00:00.0,8162.2471,6258.3838,5288.5918,969.7923,9557.1768,6072.3569,4789.4409,1282.9163,8566.792,0.9743
2009-03-26T00:00:00.0/2009-03-27T00:00:00.0,8232.3369,6137.5391,4963.1626,1174.3762,8741.8604,6059.3481,4815.5654,1243.7828,8295.8125,0.9837
2009-03-27T00:00:00.0/2009-03-28T00:00:00.0,8302.0801,6190.6123,5146.5083,1044.1041,9135.002,2862.4917,562.7786,2299.7129,1880.6614,0.9826
2009-03-28T00:00:00.0/2009-03-29T00:00:00.0,8371.4326,6159.3154,4945.4614,1213.8544,8496.4502,3672.0007,1037.4327,2634.5681,1936.85,0.9819
2009-03-29T00:00:00.0/2009-03-30T00:00:00.0,8440.4385,5406.2905,3106.0815,2300.2092,5085.5547,1856.3691,71.8956,1784.4735,102.1612,0.9809
2009-03-30T00:00:00.0/2009-03-31T00:00:00.0,8509.0352,6009.8242,4431.5874,1578.2368,7428.4692,4263.8882,1645.1224,2618.7659,3200.9351,0.9799
2009-03-31T00:00:00.0/2009-04-01T00:00:00.0,8577.1748,5318.8589,2751.6904,2567.1687,4317.6304,2767.417,703.4976,2063.9197,1098.8002,0.9792
2009-04-01T00:00:00.0/2009-04-02T00:00:00.0,8644.9561,5523.1162,2990.0229,2533.093,4808.5703,1794.3153,211.3929,1582.9224,387.3866,0.9778
2009-04-02T00:00:00.0/2009-04-03T00:00:00.0,8712.2412,6532.5327,5449.0991,1083.4337,9318.3477,5627.1763,3726.3621,1900.8141,7013.0273,0.9823
2009-04-03T00:00:00.0/2009-04-04T00:00:00.0,8779.0088,6579.6582,5508.1948,1071.4633,9406.2109,6136.1206,4308.6465,1827.474,7726.1719,0.9812
2009-04-04T00:00:00.0/2009-04-05T00:00:00.0,8845.333,6035.0503,3967.9314,2067.1189,6383.0024,4443.5039,1949.4868,2494.0171,3009.8821,0.9802
2009-04-05T00:00:00.0/2009-04-06T00:00:00.0,8911.1396,6222.7534,4324.5229,1898.2307,6981.2109,5889.3027,3494.3372,2394.9656,5737.582,0.9792
2009-04-06T00:00:00.0/2009-04-07T00:00:00.0,8976.3799,6377.8809,4642.1899,1735.6908,7510.1855,6352.1826,4570.5469,1781.6356,7401.5151,0.9837
2009-04-07T00:00:00.0/2009-04-08T00:00:00.0,9041.1309,6514.9624,4861.7944,1653.1677,7920.9487,5837.8486,4080.9724,1756.8762,6171.2886,0.9826
2009-04-08T00:00:00.0/2009-04-09T00:00:00.0,9105.3193,6841.395,5693.0845,1148.3109,9471.8887,5032.249,1756.6368,3275.6121,3468.0608,0.9816
2009-04-09T00:00:00.0/2009-04-10T00:00:00.0,9168.8994,6433.2515,4578.208,1855.0435,7291.6157,4058.5676,1246.1962,2812.3713,2057.5154000000002,0.9809
2009-04-10T00:00:00.0/2009-04-11T00:00:00.0,9231.9443,6104.9834,3568.5674,2536.416,5564.2007,5066.8213,2352.6895,2714.1318,3238.1199,0.9799
2009-04-11T00:00:00.0/2009-04-12T00:00:00.0,9294.3848,6136.4966,3573.8906,2562.606,5479.4922,5163.2695,1890.4851,3272.7844,2939.9802,0.9788
2009-04-12T00:00:00.0/2009-04-13T00:00:00.0,9356.2256,6250.3213,3801.0979,2449.2234,5837.8745,3615.1418,795.6996,2819.4424,1298.6025,0.9778
2009-04-13T00:00:00.0/2009-04-14T00:00:00.0,9417.4502,6727.2109,5022.9092,1704.302,7943.0181,3070.9238,670.3928,2400.531,1399.6188,0.9823
2009-04-14T00:00:00.0/2009-04-15T00:00:00.0,9478.0273,6731.4692,4868.6904,1862.7788,7724.7837,6528.7344,4488.438,2040.2965,7188.457,0.9809
2009-04-15T00:00:00.0/2009-04-16T00:00:00.0,9537.9395,6632.8018,4495.8823,2136.9194,6977.082,6632.8018,4495.8823,2136.9194,6977.082,0.9802
2009-04-16T00:00:00.0/2009-04-17T00:00:00.0,9597.2148,6675.9902,4631.6157,2044.3745,7073.5151,5239.4297,2391.9949,2847.4346,3795.1484,0.9792
2009-04-17T00:00:00.0/2009-04-18T00:00:00.0,9655.79,7354.7295,6149.4976,1205.2317,9892.5029,6622.3457,4538.2075,2084.1382,7046.0122,0.942
2009-04-18T00:00:00.0/2009-04-19T00:00:00.0,9713.7139,6796.8931,4573.7368,2223.1565,7008.1841,3418.6472,577.6147,2841.0327,906.7072,0.9826
2009-04-19T00:00:00.0/2009-04-20T00:00:00.0,9770.9053,6741.6636,4511.106,2230.5574,6911.647,1063.6682,33.1701,1030.4982,190.6217,0.9819
2009-04-20T00:00:00.0/2009-04-21T00:00:00.0,9827.4268,6979.0063,4993.6113,1985.395,7696.7466,4565.2681,1087.6709,3477.5972,1884.2487,0.9809
