# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2006-07-25T00:00:00.0/2006-07-26T00:00:00.0,10642.7744,7283.1548,5358.8218,1924.3331,8567.6572,7283.1548,5358.8218,1924.3331,8567.6572,0.976
2006-07-26T00:00:00.0/2006-07-27T00:00:00.0,10592.9316,6846.6675,4437.186,2409.4817,6964.1172,6498.1587,3603.3157,2894.8433,5870.9834,0.9764
2006-07-27T00:00:00.0/2006-07-28T00:00:00.0,10541.8955,6940.4937,4639.2935,2301.2004,7379.8896,3175.6072,370.8281,2804.7791,606.6809,0.9726
2006-07-28T00:00:00.0/2006-07-29T00:00:00.0,10489.7773,6422.3306,3565.7417,2856.5889,5486.3032,5252.4849,2328.824,2923.6609,3449.4709,0.9733
2006-07-29T00:00:00.0/2006-07-30T00:00:00.0,10436.5098,7011.144,4828.3813,2182.7627,7800.5078,5463.6987,2416.7441,3046.9546,4275.8701,0.9747
2006-07-30T00:00:00.0/2006-07-31T00:00:00.0,10382.208,7010.7065,5034.022,1976.6847,8349.502,3366.3359,635.2383,2731.0977,968.3793,0.9753
2006-07-31T00:00:00.0/2006-08-01T00:00:00.0,10326.79,7218.9346,5380.6787,1838.256,8896.3896,4653.8013,1512.6003,3141.2012,3025.9153,0.9715
2006-08-01T00:00:00.0/2006-08-02T00:00:00.0,10270.3477,7191.2236,5580.8452,1610.3784,9079.2979,3001.4031,714.758,2286.6453,1363.2482,0.9729
2006-08-02T00:00:00.0/2006-08-03T00:00:00.0,10212.874,7379.5176,6028.7656,1350.7518,10132.6865,2868.7832,329.2659,2539.5173,794.995,0.9736
2006-08-03T00:00:00.0/2006-08-04T00:00:00.0,10154.3965,7114.2222,5448.125,1666.0974,9030.4111,2696.6462,489.3257,2207.3203,1494.0475,0.9747
2006-08-04T00:00:00.0/2006-08-05T00:00:00.0,10094.8975,6870.3525,4855.9399,2014.4126,7976.5122,3036.0183,622.7569,2413.2615,898.9236,0.976
2006-08-05T00:00:00.0/2006-08-06T00:00:00.0,10034.4443,7032.7397,5376.5605,1656.1791,8987.0908,6505.7109,4475.2476,2030.4631,7417.1792,0.9771
2006-08-06T00:00:00.0/2006-08-07T00:00:00.0,9973.0479,7157.6919,5768.875,1388.8167,9809.5996,6819.1943,5304.5107,1514.6837,8400.8281,0.9781
2006-08-07T00:00:00.0/2006-08-08T00:00:00.0,9910.6807,6841.3716,5128.2148,1713.1565,8788.9619,3728.0447,811.149,2916.8955,1253.1761,0.9743
2006-08-08T00:00:00.0/2006-08-09T00:00:00.0,9847.4297,7261.6934,6093.877,1167.8165,10506.7344,2948.3953,329.849,2618.5464,850.4271,0.9753
2006-08-09T00:00:00.0/2006-08-10T00:00:00.0,9783.2432,6900.2476,5344.062,1556.1853,9145.2334,2850.3416,622.1948,2228.1467,1664.3589,0.9767
2006-08-10T00:00:00.0/2006-08-11T00:00:00.0,9718.2012,6986.814,5547.062,1439.752,9496.543,2823.2603,293.8439,2529.4163,645.5611,0.9726
2006-08-11T00:00:00.0/2006-08-12T00:00:00.0,9652.2695,6962.5195,5467.4697,1495.0497,9380.2139,2409.9219,373.1454,2036.7766,680.6533,0.974
2006-08-12T00:00:00.0/2006-08-13T00:00:00.0,9585.4814,6745.4536,5157.8535,1587.5999,8822.8369,2878.0425,879.611,1998.4314,1569.9929,0.9753
2006-08-13T00:00:00.0/2006-08-14T00:00:00.0,9517.9033,6599.6924,4922.7139,1676.9784,8294.0537,6030.3887,3509.5771,2520.8115,6201.0654,0.9764
2006-08-14T00:00:00.0/2006-08-15T00:00:00.0,9449.4805,6479.6997,4835.7803,1643.9192,8228.5996,1857.7312,142.4076,1715.3236,241.493,0.9778
2006-08-15T00:00:00.0/2006-08-16T00:00:00.0,9380.291,6469.6807,4874.4565,1595.2242,8164.3906,3034.0474,579.3403,2454.707,953.3624,0.9788
2006-08-16T00:00:00.0/2006-08-17T00:00:00.0,9310.3066,6125.2822,4125.1943,2000.088,6941.3564,5713.728,3438.9236,2274.8044,5591.7183000000005,0.975
2006-08-17T00:00:00.0/2006-08-18T00:00:00.0,9239.5596,6067.2061,4115.4702,1951.736,7006.9824,3857.144,922.4822,2934.6619,1558.0964,0.9764
2006-08-18T00:00:00.0/2006-08-19T00:00:00.0,9168.1104,6207.8711,4508.2417,1699.6292,7781.2256,3722.8726,1670.0104,2052.8621,2777.9429,0.9722
2006-08-19T00:00:00.0/2006-08-20T00:00:00.0,9095.917,6243.1602,4569.2266,1673.9332,7881.4946,5037.1533,2955.7026,2081.4509,4840.4453,0.974
2006-08-20T00:00:00.0/2006-08-21T00:00:00.0,9023.0205,6189.4668,4663.3247,1526.1421,8079.1875,1620.5302,108.4883,1512.0419,300.7777,0.975
2006-08-21T00:00:00.0/2006-08-22T00:00:00.0,8949.4873,6096.2896,4441.5044,1654.7853,7892.4512,3431.4917,782.0821,2649.4097,1128.297,0.9708
2006-08-22T00:00:00.0/2006-08-23T00:00:00.0,8875.2656,6290.3726,4993.9385,1296.434,8982.0498,3452.7173,1095.9052,2356.812,2636.8081,0.9774
2006-08-23T00:00:00.0/2006-08-24T00:00:00.0,8800.4316,5912.0439,4159.394,1752.6499,7336.8228,2568.5732,259.2232,2309.3499,509.4551,0.9681
2006-08-24T00:00:00.0/2006-08-25T00:00:00.0,8724.9453,5654.4102,3722.6848,1931.7253,6496.2617,1954.0568,155.3799,1798.6768,320.0308,0.9806
2006-08-25T00:00:00.0/2006-08-26T00:00:00.0,8648.8916,5535.7715,3479.457,2056.3147,6097.9888,1960.366,125.9793,1834.3866,342.6771,0.966
2006-08-26T00:00:00.0/2006-08-27T00:00:00.0,8572.2959,6022.4116,4751.6943,1270.7173,8766.4434,4132.6753,1677.316,2455.3591,3155.9751,0.9774
2006-08-27T00:00:00.0/2006-08-28T00:00:00.0,8495.1162,5989.4668,4696.2856,1293.1814,8658.9805,3996.9653,1905.7981,2091.1672,3570.3555,0.9736
2006-08-28T00:00:00.0/2006-08-29T00:00:00.0,8417.415,5737.6362,4071.0093,1666.6268,7355.5,2439.1111,843.8618,1595.2493,1718.3267,0.975
2006-08-29T00:00:00.0/2006-08-30T00:00:00.0,8339.2188,5941.8584,4578.1001,1363.7587,8509.6582,3122.9365,956.0822,2166.8542,2195.8162,0.9767
2006-08-30T00:00:00.0/2006-08-31T00:00:00.0,8260.5449,5886.9341,4698.6772,1188.2568,8817.207,2908.4548,597.385,2311.0698,1615.1807,0.9674
2006-08-31T00:00:00.0/2006-09-01T00:00:00.0,8181.3994,5466.9746,3928.2766,1538.6979,7166.335,1407.892,14.1792,1393.7128,89.992,0.9323
2006-09-01T00:00:00.0/2006-09-02T00:00:00.0,8101.8481,5537.5742,4202.0547,1335.5198,7908.8369,3129.053,675.5946,2453.4585,1289.0917,0.9802
2006-09-02T00:00:00.0/2006-09-03T00:00:00.0,8021.8262,5374.521,3836.5391,1537.9818,7017.8848,2111.6328,163.6823,1947.9504,350.8053,0.9767
2006-09-03T00:00:00.0/2006-09-04T00:00:00.0,7941.4282,5354.4873,3974.1333,1380.3536,7415.2656,1790.3002,215.7702,1574.5299,753.0694,0.9729
2006-09-04T00:00:00.0/2006-09-05T00:00:00.0,7860.6899,5406.6597,4114.623,1292.0366,7889.208,4144.2964,1793.0248,2351.2717,3887.8713,0.9635
2006-09-05T00:00:00.0/2006-09-06T00:00:00.0,7779.5317,5061.0479,3389.2891,1671.7587,6337.8545,1920.5625,296.1205,1624.442,839.1986,0.9705
2006-09-06T00:00:00.0/2006-09-07T00:00:00.0,7698.0986,4999.0698,3336.4124,1662.6572,6173.8652,4529.9438,2543.0354,1986.9088,4799.604,0.9611
2006-09-07T00:00:00.0/2006-09-08T00:00:00.0,7616.3257,5306.0244,4000.0239,1306.0005,7591.3525,3620.8193,1662.1489,1958.6703,2978.3188,0.9208
2006-09-08T00:00:00.0/2006-09-09T00:00:00.0,7534.2178,5478.8315,4459.7231,1019.1082,8874.5967,4506.3813,2635.7874,1870.5941,5774.5195,0.9698
2006-09-09T00:00:00.0/2006-09-10T00:00:00.0,7451.9043,5400.375,4496.7964,903.5787,9067.2129,5336.9536,4360.4292,976.5247,8847.9414,0.9809
2006-09-10T00:00:00.0/2006-09-11T00:00:00.0,7369.3071,5223.7964,4203.0952,1020.7012,8418.4062,5223.7964,4203.0952,1020.7012,8418.4062,0.9771
2006-09-11T00:00:00.0/2006-09-12T00:00:00.0,7286.437,4944.2046,3712.1541,1232.0503,7382.8506,4944.2046,3712.1541,1232.0503,7382.8506,0.9528
2006-09-12T00:00:00.0/2006-09-13T00:00:00.0,7203.4287,4889.416,3648.9651,1240.4509,7251.314,4889.416,3648.9651,1240.4509,7251.314,0.9538
2006-09-13T00:00:00.0/2006-09-14T00:00:00.0,7120.1953,4562.6831,3068.4104,1494.2728,6019.3267,4390.9878,2732.2302,1658.7578,5437.9004,0.9712
2006-09-14T00:00:00.0/2006-09-15T00:00:00.0,7036.7573,4508.0825,2981.54,1526.5427,5882.2832,3549.7324,1138.7335,2410.999,2163.4873,0.9778
2006-09-15T00:00:00.0/2006-09-16T00:00:00.0,6953.2471,4776.3779,3597.3418,1179.0361,7313.0547,4248.332,2490.98,1757.3518,4682.8398,0.9788
2006-09-16T00:00:00.0/2006-09-17T00:00:00.0,6869.5762,4351.9473,2753.1025,1598.8448,5484.335,4095.3672,2320.8599,1774.5073,4575.854,0.9802
2006-09-17T00:00:00.0/2006-09-18T00:00:00.0,6785.7739,4200.9453,2415.2605,1785.6851,4845.269,1763.1217,139.5448,1623.5769,400.673,0.9038
2006-09-18T00:00:00.0/2006-09-19T00:00:00.0,6701.9673,4112.4233,2296.1724,1816.251,4648.6982,2002.4371,205.8271,1796.6101,522.8407,0.9726
2006-09-19T00:00:00.0/2006-09-20T00:00:00.0,6618.0688,4414.5366,3154.7876,1259.749,6512.0029,2490.8975,794.36,1696.5375,1780.7468,0.9792
2006-09-20T00:00:00.0/2006-09-21T00:00:00.0,6534.1187,4242.4683000000005,2865.9219,1376.5465,5962.2563,4050.6746,2478.1116,1572.5629,5176.9902,0.9497
2006-09-21T00:00:00.0/2006-09-22T00:00:00.0,6450.2339,4446.8496,3438.6067,1008.2427,7443.3315,4436.3657,3425.3179,1011.0479,7331.2656,0.9767
2006-09-22T00:00:00.0/2006-09-23T00:00:00.0,6366.3047,4023.1011,2621.3174,1401.7837,5529.5366,3627.2947,2130.7148,1496.58,4353.3496,0.9524
2006-09-23T00:00:00.0/2006-09-24T00:00:00.0,6282.46,3734.5852,2080.6587,1653.9265,4348.6152,NA,NA,NA,NA,0.5014
2006-09-24T00:00:00.0/2006-09-25T00:00:00.0,6198.7231,3632.6001,1957.4644,1675.1356,4096.9409,2152.0085,302.5143,1849.4941,606.2988,0.9757
2006-09-25T00:00:00.0/2006-09-26T00:00:00.0,6115.0259,3733.8779,2262.5205,1471.3573,4864.9927,1977.7432,252.0263,1725.7169,478.2847,0.9722
2006-09-26T00:00:00.0/2006-09-27T00:00:00.0,6031.4731,3939.6836,2699.917,1239.7666,6023.731,1754.9222,130.1211,1624.8011,360.5308,0.9788
2006-09-27T00:00:00.0/2006-09-28T00:00:00.0,5948.1152,3923.3269,2814.3748,1108.9521,6328.1079,2644.5037,722.163,1922.3407,1733.3538,0.9747
2006-09-28T00:00:00.0/2006-09-29T00:00:00.0,5864.8804,3786.5801,2620.6018,1165.9783,5851.8696,2396.5132,943.7357,1452.7775,2070.0945,0.9764
2006-09-29T00:00:00.0/2006-09-30T00:00:00.0,5781.8735,3713.0349,2544.9067,1168.1283,5805.6982,2525.8562,546.0578,1979.7983,1508.3824,0.9726
2006-09-30T00:00:00.0/2006-10-01T00:00:00.0,5699.1216,3854.0613,2794.0806,1059.9806,6439.0137,3209.5979,1608.5909,1601.007,3958.0352,0.9788
2006-10-01T00:00:00.0/2006-10-02T00:00:00.0,5616.5757,3660.7651,2334.3845,1326.3805,5310.8979,1560.5941,231.0863,1329.5078,665.3223,0.9806
2006-10-02T00:00:00.0/2006-10-03T00:00:00.0,5534.3291,3770.5801,2671.4561,1099.124,6254.4629,2015.2778,597.4678,1417.8099,1580.4641,0.9719
2006-10-03T00:00:00.0/2006-10-04T00:00:00.0,5452.4048,3726.27,2805.0698,921.2004,6749.9941,2542.2144,1118.7109,1423.5034,2387.9531,0.9778
2006-10-04T00:00:00.0/2006-10-05T00:00:00.0,5370.7661,3668.322,2776.583,891.739,6762.8184,2070.8765,722.9247,1347.9517,1949.0065,0.9743
2006-10-05T00:00:00.0/2006-10-06T00:00:00.0,5289.4985,3547.762,2649.7361,898.0259,6449.4663,2073.321,457.2008,1616.1201,1442.6504,0.9757
2006-10-06T00:00:00.0/2006-10-07T00:00:00.0,5208.5933000000005,3397.1663,2396.1018,1001.0644,5849.7573,685.7662,16.364,669.4022,113.9885,0.9771
2006-10-07T00:00:00.0/2006-10-08T00:00:00.0,5128.0967,3570.7661,2732.8755,837.8907,6804.9497,2301.0725,908.1242,1392.9484,2653.4146,0.9056
2006-10-08T00:00:00.0/2006-10-09T00:00:00.0,5048.022,3316.5457,2319.04,997.5056,5771.1709,1342.3517,216.2324,1126.1193,825.2322,0.9799
2006-10-09T00:00:00.0/2006-10-10T00:00:00.0,4968.3809,3139.5464,2110.1504,1029.3959,5286.8843,2284.2964,842.6982,1441.5984,2216.4729,0.976
2006-10-10T00:00:00.0/2006-10-11T00:00:00.0,4889.1729,2993.9927,1915.7881,1078.2047,4760.5073,1066.4412,30.866,1035.5752,112.6344,0.9778
2006-10-11T00:00:00.0/2006-10-12T00:00:00.0,4810.5293,3129.26,2304.8411,824.4191,5931.7871,3024.2771,2105.4639,918.8131,5262.0718,0.9788
2006-10-12T00:00:00.0/2006-10-13T00:00:00.0,4732.3652,2777.6953,1581.9758,1195.7195,4049.8616,782.4615,84.1949,698.2667,451.4436,0.9753
2006-10-13T00:00:00.0/2006-10-14T00:00:00.0,4654.7314,3015.6711,2121.1001,894.571,5555.46,1605.0126,391.2957,1213.7168,1312.2104,0.9764
2006-10-14T00:00:00.0/2006-10-15T00:00:00.0,4577.6299,2857.4324,1782.3185,1075.1139,4611.8125,1808.0435,819.389,988.6544,1834.1617,0.9781
2006-10-15T00:00:00.0/2006-10-16T00:00:00.0,4501.1826,2899.8315,1914.8131,985.0184,5132.3486,1304.4836,476.6552,827.8285,1634.0192,0.9792
2006-10-16T00:00:00.0/2006-10-17T00:00:00.0,4425.3159,2905.0574,2071.6548,833.4025,5665.1216,2885.3716,2045.4182,839.9533,5559.6108,0.9753
2006-10-17T00:00:00.0/2006-10-18T00:00:00.0,4350.0791,2933.1487,2220.429,712.7198,6190.0386,2829.7871,2005.438,824.3492,5587.4844,0.9198
2006-10-18T00:00:00.0/2006-10-19T00:00:00.0,4275.4971,2459.1804,1328.3954,1130.7852,3580.429,667.5545,6.04,661.5145,38.5919,0.9781
2006-10-19T00:00:00.0/2006-10-20T00:00:00.0,4201.5723,2547.1333,1505.8972,1041.236,4192.0508,1280.4313,181.6057,1098.8256,679.0943,0.9747
2006-10-20T00:00:00.0/2006-10-21T00:00:00.0,4128.4238,2610.4678,1684.6971,925.7706,4724.2017,773.0385,35.3531,737.6854,169.3191,0.9757
2006-10-21T00:00:00.0/2006-10-22T00:00:00.0,4055.9783,2518.865,1582.3074,936.5577,4474.6016,1063.4274,95.5362,967.8912,349.2365,0.9771
2006-10-22T00:00:00.0/2006-10-23T00:00:00.0,3984.2876,2525.7888,1614.7227,911.0662,4637.667,1166.6907,66.5863,1100.1044,227.1911,0.9788
2006-10-23T00:00:00.0/2006-10-24T00:00:00.0,3913.3762,2472.2969,1666.9021,805.3947,4840.8311,1283.7927,340.9153,942.8774,1031.863,0.9799
2006-10-24T00:00:00.0/2006-10-25T00:00:00.0,3843.2678,2327.3223,1141.6373,1185.6848,3347.5488,854.3239,76.5685,777.7553,347.6546,0.976
2006-10-25T00:00:00.0/2006-10-26T00:00:00.0,3774.0168,2421.6855,1689.2941,732.3914,5102.8457,1240.2651,154.822,1085.4431,434.7507,0.9771
2006-10-26T00:00:00.0/2006-10-27T00:00:00.0,3705.5874,2206.8374,1372.2314,834.6058,4112.3809,1146.484,286.7469,859.7372,735.605,0.9733
2006-10-27T00:00:00.0/2006-10-28T00:00:00.0,3638.0371,2382.4421,1694.3502,688.092,5259.7842,1662.046,547.8837,1114.1624,1577.9382,0.9017
2006-10-28T00:00:00.0/2006-10-29T00:00:00.0,3571.3806,2169.4036,1360.1154,809.2882,4138.7568,625.3997,10.5631,614.8366,56.138,0.976
2006-10-29T00:00:00.0/2006-10-30T00:00:00.0,3505.6387,2335.9902,1673.108,662.8821,5373.6968,1039.3213,129.6866,909.6346,573.6302,0.9774
2006-10-30T00:00:00.0/2006-10-31T00:00:00.0,3440.8318,2175.8809,1510.1433,665.7376,4849.7246,1006.1541,165.0577,841.0963,474.912,0.9788
2006-10-31T00:00:00.0/2006-11-01T00:00:00.0,3376.979,2143.2627,1438.4388,704.8239,4542.3999,863.9315,348.2613,515.6702,947.3148,0.975
2006-11-01T00:00:00.0/2006-11-02T00:00:00.0,3314.1333,2141.1602,1218.5653,922.5947,3884.8435,1244.7297,449.1964,795.5334,1399.3892,0.976
2006-11-02T00:00:00.0/2006-11-03T00:00:00.0,3252.2522,2180.5044,1571.2212,609.2831,5288.0371,1378.8895,646.752,732.1376,2267.1309,0.967
2006-11-03T00:00:00.0/2006-11-04T00:00:00.0,3191.3787,2123.2793,1610.4795,512.7998,5553.0054,1261.1649,566.7269,694.4379,1965.1604,0.9736
2006-11-04T00:00:00.0/2006-11-05T00:00:00.0,3131.5293,1983.3687,1346.9067,636.4619,4636.7559,1275.0068,515.5559,759.451,1557.0847,0.975
2006-11-05T00:00:00.0/2006-11-06T00:00:00.0,3072.7476,1854.9884,1122.6113,732.3771,3821.2539,385.7864,8.4325,377.3539,77.6417,0.976
2006-11-06T00:00:00.0/2006-11-07T00:00:00.0,3015.0046,1823.9075,1120.233,703.6744,3896.6145,773.8528,51.7611,722.0917,201.088,0.9774
2006-11-07T00:00:00.0/2006-11-08T00:00:00.0,2958.3323,1850.5524,1270.8832,579.6691,4532.4429,576.7592,18.3683,558.3909,112.5577,0.9319
2006-11-08T00:00:00.0/2006-11-09T00:00:00.0,2902.7788,1752.0135,1128.4642,623.5493,4067.8574,562.7257,12.5314,550.1943,85.3534,0.9747
2006-11-09T00:00:00.0/2006-11-10T00:00:00.0,2848.3279000000002,1841.5431,1245.1312,596.4118,4544.7788,1287.9374,548.8925,739.0449,1918.1035,0.976
2006-11-10T00:00:00.0/2006-11-11T00:00:00.0,2794.9734,1774.4305,1230.588,543.8425,4554.5293,910.1041,76.7072,833.397,369.8026,0.9719
2006-11-11T00:00:00.0/2006-11-12T00:00:00.0,2742.7424,1704.9258,1110.6855,594.2402,4047.1387,1012.353,324.61130000000003,687.7416,1344.3744,0.9733
2006-11-12T00:00:00.0/2006-11-13T00:00:00.0,2691.6851,1649.3629,927.5643,721.7986,3429.0645,963.0789,148.9887,814.0902,646.6424,0.9743
2006-11-13T00:00:00.0/2006-11-14T00:00:00.0,2641.7578,1646.0408,1167.5638,478.4769,4483.7578,696.7357,161.2123,535.5235,677.5416,0.9757
2006-11-14T00:00:00.0/2006-11-15T00:00:00.0,2593.0566,1523.7158,927.0381,596.6778,3542.7463,883.3171,136.4365,746.8807,487.8262,0.9764
2006-11-15T00:00:00.0/2006-11-16T00:00:00.0,2545.4895,1450.5945,859.9045,590.6899,3323.6797,646.1912,186.8993,459.2919,790.9668,0.9726
2006-11-16T00:00:00.0/2006-11-17T00:00:00.0,2499.1394,1367.4237,760.7096,606.7141,2956.3403,617.8336,43.5253,574.3083,247.5328,0.974
2006-11-17T00:00:00.0/2006-11-18T00:00:00.0,2453.9648,1513.218,1047.2516,465.9665,4222.8457,1513.218,1047.2516,465.9665,4222.8457,0.949
2006-11-18T00:00:00.0/2006-11-19T00:00:00.0,2410.0364,1539.5952,1081.5659,458.0294,4438.2393,1338.8303,793.6546,545.1757,3168.5549,0.9708
2006-11-19T00:00:00.0/2006-11-20T00:00:00.0,2367.3613,1428.1952000000001,942.5309,485.6643,3887.0911,628.2926,149.8702,478.4224,831.5654,0.9715
2006-11-20T00:00:00.0/2006-11-21T00:00:00.0,2325.8696,1357.3125,836.7395,520.573,3452.5706,609.0535,140.6532,468.4002,734.1996,0.9729
2006-11-21T00:00:00.0/2006-11-22T00:00:00.0,2285.6521,1379.3777,829.4241,549.9536,3464.2002,686.0925,250.3494,435.743,1184.4446,0.974
2006-11-22T00:00:00.0/2006-11-23T00:00:00.0,2246.7068,1347.0889,810.7278,536.3611,3433.2844,823.977,145.5021,678.4749,793.1813,0.9642
2006-11-23T00:00:00.0/2006-11-24T00:00:00.0,2209.0059,1286.2761,724.203,562.0732,3093.6021,439.2403,65.8491,373.3912,270.5455,0.9705
2006-11-24T00:00:00.0/2006-11-25T00:00:00.0,2172.5676,1246.8914,653.2264,593.6649,2784.301,947.4749,284.8655,662.6094,1206.924,0.9715
2006-11-25T00:00:00.0/2006-11-26T00:00:00.0,2137.3967,1119.5319,513.0084,606.5235,2210.2371,437.1042,14.3104,422.7937,73.5113,0.9729
2006-11-26T00:00:00.0/2006-11-27T00:00:00.0,2103.543,1251.743,798.3369,453.4061,3539.0454,1117.3525,636.455,480.8976,2745.0769,0.9733
2006-11-27T00:00:00.0/2006-11-28T00:00:00.0,2070.9431,1183.881,727.7011,456.1799,3241.7839,1129.7155,643.6416,486.0739,2877.9175,0.9691
2006-11-28T00:00:00.0/2006-11-29T00:00:00.0,2039.6569,1129.012,649.3578,479.6541,2900.7256,908.0735,289.8864,618.1871,1336.5964,0.9698
2006-11-29T00:00:00.0/2006-11-30T00:00:00.0,2009.6409,1200.5868,736.3389,464.2479,3345.1868,959.3563,376.6532,582.7031,1905.58,0.9708
2006-11-30T00:00:00.0/2006-12-01T00:00:00.0,1980.9375,1193.338,775.6884,417.6497,3589.8345,447.3808,45.9957,401.385,369.6056,0.9663
2006-12-01T00:00:00.0/2006-12-02T00:00:00.0,1953.5389,1102.9067,665.726,437.1808,3101.6926,400.2083,8.0072,392.201,61.3091,0.9722
2006-12-02T00:00:00.0/2006-12-03T00:00:00.0,1927.4415,1027.9423,553.2253,474.7171,2572.7417,376.1301,6.4847,369.6454,49.0762,0.9729
2006-12-03T00:00:00.0/2006-12-04T00:00:00.0,1902.6198,1040.6956,542.7557,497.9398,2534.6243,173.6707,2.3151,171.3556,20.997,0.9688
2006-12-04T00:00:00.0/2006-12-05T00:00:00.0,1879.1514,1077.9528,571.8722,506.0806,2670.5754,776.6562,271.6249,505.0313,1403.025,0.9691
2006-12-05T00:00:00.0/2006-12-06T00:00:00.0,1856.9595,989.6789,433.2751,556.4037,1993.1526,208.693,0.5562,208.1369,10.3532,0.9646
2006-12-06T00:00:00.0/2006-12-07T00:00:00.0,1836.0807,1042.9252,550.8239,492.1013,2607.1763,413.3731,43.6481,369.725,264.6347,0.9705
2006-12-07T00:00:00.0/2006-12-08T00:00:00.0,1816.5062,986.0413,478.6725,507.3688,2231.2195,167.0808,4.0291,163.0517,44.6422,0.9712
2006-12-08T00:00:00.0/2006-12-09T00:00:00.0,1798.2642,955.0526,467.2895,487.763,2241.2856,174.0249,4.2165,169.8083,62.8234,0.9715
2006-12-09T00:00:00.0/2006-12-10T00:00:00.0,1781.3247,1059.6016,706.6636,352.9379,3539.092,747.9681,373.6728,374.2953,2127.3015,0.9667
2006-12-10T00:00:00.0/2006-12-11T00:00:00.0,1765.6498,1048.5515,676.8911,371.6604,3417.0544,903.0897,437.6873,465.4023,2335.1672,0.9677
2006-12-11T00:00:00.0/2006-12-12T00:00:00.0,1751.3401,930.7466,472.6099,458.1368,2332.8491,181.0009,3.9085,177.0925,55.2355,0.9681
2006-12-12T00:00:00.0/2006-12-13T00:00:00.0,1738.3387,1013.9025,594.0453,419.8572,2971.001,704.8273,197.1497,507.6776,932.9836,0.9684
2006-12-13T00:00:00.0/2006-12-14T00:00:00.0,1726.6475,917.5755,398.8347,518.7408,2001.4752,601.1093,82.3289,518.7803,406.3818,0.9688
2006-12-14T00:00:00.0/2006-12-15T00:00:00.0,1716.2676,943.0944,499.726,443.3683,2510.4031,621.3859,125.3606,496.0252,790.7753,0.9691
2006-12-15T00:00:00.0/2006-12-16T00:00:00.0,1707.1992,992.1449,637.6146,354.5303,3290.0471,163.4541,6.9828,156.4713,108.4587,0.9694
2006-12-16T00:00:00.0/2006-12-17T00:00:00.0,1699.4697,987.6031,642.8499,344.7532,3305.6313,332.8569,55.1689,277.6879,374.1353,0.9694
2006-12-17T00:00:00.0/2006-12-18T00:00:00.0,1693.0614,964.5983,568.5962,396.002,2942.7988,364.2945,71.6618,292.6327,416.5372,0.9694
2006-12-18T00:00:00.0/2006-12-19T00:00:00.0,1687.9448,1036.7762,735.5104,301.2659,3888.9717,1006.3749,663.3342,343.0408,3513.4041,0.949
2006-12-19T00:00:00.0/2006-12-20T00:00:00.0,1684.1368,1061.1251,797.7925,263.3327,4277.0225,918.6252,428.8663,489.7589,2536.6079,0.9701
2006-12-20T00:00:00.0/2006-12-21T00:00:00.0,1681.698,937.0969,544.1472,392.9497,2812.8992,195.0629,22.4269,172.6359,231.0896,0.9698
2006-12-21T00:00:00.0/2006-12-22T00:00:00.0,1680.5344,1001.7046,699.0694,302.6352,3689.1873,139.9993,0,139.9993,0,0.9701
2006-12-22T00:00:00.0/2006-12-23T00:00:00.0,1680.7277,955.0905,582.8898,372.2007,3030.375,288.7737,0.1537,288.62,0.643,0.9646
2006-12-23T00:00:00.0/2006-12-24T00:00:00.0,1682.2046,972.288,619.2944,352.9936,3236.5918,159.5277,0,159.5277,0,0.9649
2006-12-24T00:00:00.0/2006-12-25T00:00:00.0,1685.0446,995.6957,653.4322,342.2635,3423.6025,157.4966,0,157.4966,3e-4,0.9698
2006-12-25T00:00:00.0/2006-12-26T00:00:00.0,1689.1791,985.3967,640.0514,345.3453,3334.3584,181.5701,0,181.5701,0,0.9698
2006-12-26T00:00:00.0/2006-12-27T00:00:00.0,1694.6488,917.7562,516.5964,401.1599,2639.1987,116.805,0,116.805,0,0.9698
2006-12-27T00:00:00.0/2006-12-28T00:00:00.0,1701.4597,905.4952,491.4401,414.0551,2496.1042,112.0585,4e-4,112.0581,0.0055,0.9694
2006-12-28T00:00:00.0/2006-12-29T00:00:00.0,1709.5922,935.3607,522.9644,412.3963,2641.1541,194.8594,15.9048,178.9547,92.396,0.9691
2006-12-29T00:00:00.0/2006-12-30T00:00:00.0,1719.0499,945.2639,545.0023,400.2616,2740.5498,794.6288,314.5269,480.102,1607.3486,0.9635
2006-12-30T00:00:00.0/2006-12-31T00:00:00.0,1729.8356,947.9605,498.1201,449.8404,2472.7512,355.3904,26.9261,328.4643,156.6694,0.9684
2006-12-31T00:00:00.0/2007-01-01T00:00:00.0,1741.951,925.0918,352.004,573.0878,1723.7025,474.3787,17.6716,456.7071,103.4846,0.9684
2007-01-01T00:00:00.0/2007-01-02T00:00:00.0,1755.3973,1004.9759,529.345,475.6309,2558.3787,520.3478,95.9104,424.4374,612.3627,0.9677
2007-01-02T00:00:00.0/2007-01-03T00:00:00.0,1770.1746,872.2753,201.8835,670.3918,935.3679,498.4616,52.6165,445.8451,229.5097,0.9674
2007-01-03T00:00:00.0/2007-01-04T00:00:00.0,1786.2821,910.2704,379.3675,530.903,1836.0416,299.3943,51.0901,248.3043,305.3304,0.967
2007-01-04T00:00:00.0/2007-01-05T00:00:00.0,1803.7188,1000.524,484.4514,516.0726,2314.8376,318.834,0.6196,318.2143,4.272,0.9667
