# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2010-05-02T00:00:00.0/2010-05-03T00:00:00.0,10326.8809,6401.083,3401.8223,2999.2605,4976.7207,1212.5239,13.8842,1198.6398,38.0682,0.9781
2010-05-03T00:00:00.0/2010-05-04T00:00:00.0,10377.1426,7426.2368,5871.7471,1554.49,9088.2725,5253.0811,2154.4551,3098.6262,3303.1616,0.9767
2010-05-04T00:00:00.0/2010-05-05T00:00:00.0,10426.4717,6472.4014,3457.2283,3015.1729,5085.0396,1995.0779,173.0923,1821.9856,224.6813,0.976
2010-05-05T00:00:00.0/2010-05-06T00:00:00.0,10474.9072,6582.666,3673.5205,2909.1455,5523.1577,3574.4048,1411.3491,2163.0557,2180.0811,0.9597
2010-05-06T00:00:00.0/2010-05-07T00:00:00.0,10522.4893,7699.7109,6230.6929,1469.0181,9730.3223,5758.3535,2779.3406,2979.0127,4317.6211,0.9795
2010-05-07T00:00:00.0/2010-05-08T00:00:00.0,10569.1338,7791.8325,6483.2905,1308.5419,10061.3916,5287.0903,2498.9456,2788.1445,4469.9658,0.9788
2010-05-08T00:00:00.0/2010-05-09T00:00:00.0,10614.8516,7546.1079,5851.6802,1694.4276,8830.6279,6104.3037,3477.7998,2626.5037,5197.7788,0.9781
2010-05-09T00:00:00.0/2010-05-10T00:00:00.0,10659.7217,7769.4971,6317.3057,1452.1913,9738.3203,5885.6162,3152.5715,2733.0444,5344.1836,0.9771
2010-05-10T00:00:00.0/2010-05-11T00:00:00.0,10703.6074,7538.4292,5644.5488,1893.8804,8390.54,5303.8037,2551.7368,2752.0669,3374.5029,0.9812
2010-05-11T00:00:00.0/2010-05-12T00:00:00.0,10746.5479,6821.1768,3847.3579,2973.8191,5542.0483,1941.0804,137.1735,1803.907,165.5349,0.9806
2010-05-12T00:00:00.0/2010-05-13T00:00:00.0,10788.5342,7470.1733,5312.2603,2157.9131,7825.375,4481.2559,1625.9004,2855.3552,2028.1327000000001,0.9799
2010-05-13T00:00:00.0/2010-05-14T00:00:00.0,10829.5576,7603.6338,5490.1655,2113.4683,8191.127,5420.0322,2818.1509,2601.8816,4505.5967,0.9792
2010-05-14T00:00:00.0/2010-05-15T00:00:00.0,10869.6094,7829.0454,6070.4873,1758.5582,9190.3555,4133.7715,1189.4185,2944.353,2505.7378,0.9785
2010-05-15T00:00:00.0/2010-05-16T00:00:00.0,10908.6836,7717.7607,5827.4062,1890.3545,8736.3574,1210.92,167.3968,1043.5232,675.4135,0.9778
2010-05-16T00:00:00.0/2010-05-17T00:00:00.0,10946.8047,8182.9204,7180.8105,1002.1097,11164.7822,4970.3008,1808.3403,3161.9602,3366.543,0.9767
2010-05-17T00:00:00.0/2010-05-18T00:00:00.0,10983.8994,8052.9482,6672.2466,1380.7015,10121.8086,5618.3281,2523.0715,3095.2566,3451.9385,0.976
2010-05-18T00:00:00.0/2010-05-19T00:00:00.0,11019.9893,7968.0566,6304.8926,1663.1644,9410.0156,7834.6211,6071.0127,1763.6082,8943.9346,0.9753
2010-05-19T00:00:00.0/2010-05-20T00:00:00.0,11055.1016,7972.8877,6189.4102,1783.4778,9336.5625,4359.3804,1640.7837,2718.5967,3164.2734,0.9743
2010-05-20T00:00:00.0/2010-05-21T00:00:00.0,11089.1348,8116.0596,6659.1704,1456.889,10005.1602,6527.5972,4440.8843,2086.7129,6280.3057,0.9795
2010-05-21T00:00:00.0/2010-05-22T00:00:00.0,11122.1758,8085.2725,6647.6616,1437.6107,10115.8203,3837.9338,746.9703,3090.9634,1312.9629,0.9785
2010-05-22T00:00:00.0/2010-05-23T00:00:00.0,11154.1855,7868.5415,5979.0415,1889.5,8858.8359,6083.688,3282.0847,2801.6035,5226.6279,0.9778
2010-05-23T00:00:00.0/2010-05-24T00:00:00.0,11185.1562,7899.2642,5913.5894,1985.6744,8706.9121,7870.2837,5869.4897,2000.7939,8602.0244,0.9771
2010-05-24T00:00:00.0/2010-05-25T00:00:00.0,11215.082,8153.7793,6559.0024,1594.7771,9805.1924,8153.7793,6559.0024,1594.7771,9805.1924,0.9764
2010-05-25T00:00:00.0/2010-05-26T00:00:00.0,11243.9551,8467.1455,7285.3208,1181.8245,11175.877,8467.1455,7285.3208,1181.8245,11175.877,0.9809
2010-05-26T00:00:00.0/2010-05-27T00:00:00.0,11271.7139,8495.498,7318.9521,1176.5461,11251.8457,7642.875,5384.3218,2258.5535,7818.6758,0.9757
2010-05-27T00:00:00.0/2010-05-28T00:00:00.0,11298.4834,8224.8701,6757.1431,1467.7269,10133.9424,7268.5532,5457.6128,1810.9403,7764.7998,0.9802
2010-05-28T00:00:00.0/2010-05-29T00:00:00.0,11324.1836,8027.167,6129.4082,1897.7587,9022.0664,5267.6006,2225.5625,3042.0383,3595.9956,0.9743
2010-05-29T00:00:00.0/2010-05-30T00:00:00.0,11348.7764,7751.6426,5359.4067,2392.2356,7735.8696,6474.4683000000005,3341.6719,3132.7964,5138.7803,0.9792
2010-05-30T00:00:00.0/2010-05-31T00:00:00.0,11372.3379,7950.2246,5989.5762,1960.6487,8761.583,6393.0732,3317.1453,3075.928,5481.4907,0.9785
2010-05-31T00:00:00.0/2010-06-01T00:00:00.0,11394.8096,8193.5586,6509.0952,1684.4629,9867.4883,5302.0283,2789.9307,2512.0979,4677.9595,0.9778
2010-06-01T00:00:00.0/2010-06-02T00:00:00.0,11416.1709,8625.8896,7559.1846,1066.705,11474.7158,8601.3418,7496.2251,1105.1168,11401.002,0.9778
2010-06-02T00:00:00.0/2010-06-03T00:00:00.0,11436.4404,8178.6973,6520.4888,1658.2086,9672.8428,4564.6338,1962.1853,2602.4485,3075.0327,0.9774
2010-06-03T00:00:00.0/2010-06-04T00:00:00.0,11455.6289,8249.3477,6691.6626,1557.6848,10023.3975,4190.604,2129.6917,2060.9126,3971.3191,0.9767
2010-06-04T00:00:00.0/2010-06-05T00:00:00.0,11473.7432,8356.2324,7130.6001,1225.632,10835.2109,6111.4727,3219.9768,2891.4956,5599.2666,0.976
2010-06-05T00:00:00.0/2010-06-06T00:00:00.0,11490.7314,8315.333,6798.3257,1517.0071,10109.5596,8315.333,6798.3257,1517.0071,10109.5596,0.9757
2010-06-06T00:00:00.0/2010-06-07T00:00:00.0,11506.5791,8481.3018,7193.9307,1287.3711,10785.25,8481.3018,7193.9307,1287.3711,10785.25,0.9653
2010-06-07T00:00:00.0/2010-06-08T00:00:00.0,11521.375,8265.1133,6734.2358,1530.8778,9987.5586,7688.4155,5576.7549,2111.6604,8714.3633,0.9698
2010-06-08T00:00:00.0/2010-06-09T00:00:00.0,11535.04,7963.7524,5827.5625,2136.1897,8427.7168,6674.1064,3766.448,2907.6587,6019.2661,0.9747
2010-06-09T00:00:00.0/2010-06-10T00:00:00.0,11547.5586,8492.0928,7352.9917,1139.101,11072.3535,8327.6055,6907.0371,1420.5685,10336.3584,0.9747
2010-06-10T00:00:00.0/2010-06-11T00:00:00.0,11558.9912,7780.0547,5227.6606,2552.3945,7356.4341,6738.7974,3135.2158,3603.5815,4658.0195,0.9743
2010-06-11T00:00:00.0/2010-06-12T00:00:00.0,11569.2979,7671.2383,4930.1143,2741.124,6915.4292,7608.7144,4850.4463,2758.2681,6755.6069,0.974
2010-06-12T00:00:00.0/2010-06-13T00:00:00.0,11578.5,7265.2393,4012.0923,3253.147,5517.6479,6986.6826,3532.0227,3454.6602,4914.4409,0.9736
2010-06-13T00:00:00.0/2010-06-14T00:00:00.0,11586.5342,7807.3599,5380.4146,2426.9451,7434.3105,6907.2217,4346.7822,2560.4395,5816.8096,0.9736
2010-06-14T00:00:00.0/2010-06-15T00:00:00.0,11593.4873,8373.0654,6796.8721,1576.1937,9761.2852,8373.0654,6796.8721,1576.1937,9761.2852,0.9733
2010-06-15T00:00:00.0/2010-06-16T00:00:00.0,11599.2734,6695.5674,3064.3081,3631.2593,4030.25,3117.4604,396.3808,2721.0798,676.7659,0.9785
2010-06-16T00:00:00.0/2010-06-17T00:00:00.0,11603.9688,8151.4141,6232.8921,1918.5217,8975.6152,4960.792,2159.3425,2801.4495,3125.7366,0.9781
2010-06-17T00:00:00.0/2010-06-18T00:00:00.0,11607.5068,8262.9902,6589.5498,1673.4402,9737.3691,5118.3281,2504.6309,2613.697,3942.6116,0.9781
2010-06-18T00:00:00.0/2010-06-19T00:00:00.0,11609.9121,8442.5117,6954.8545,1487.657,10304.1465,8074.3774,6078.2607,1996.1171,8950.8369,0.9781
2010-06-19T00:00:00.0/2010-06-20T00:00:00.0,11611.2295,8354.6807,6774.0215,1580.6593,10023.7207,4551.3511,1433.5216,3117.8296,2707.3716,0.9778
2010-06-20T00:00:00.0/2010-06-21T00:00:00.0,11611.3613,8290.6426,6555.7876,1734.8553,9603.1367,1498.8077,78.4621,1420.3457,266.7245,0.9781
2010-06-21T00:00:00.0/2010-06-22T00:00:00.0,11610.4014,8502.4141,7302.3628,1200.0515,10885.292,1205.7347,32.9964,1172.7383,167.6469,0.9781
2010-06-22T00:00:00.0/2010-06-23T00:00:00.0,11608.3164,8615.4219,7462.9917,1152.4303,11257.001,8275.5029,6623.064,1652.4395,9489.5811,0.9781
2010-06-23T00:00:00.0/2010-06-24T00:00:00.0,11605.1406,8484.6055,7115.9253,1368.6801,10540.8398,8466.9697,7072.7236,1394.2462,10486.9229,0.9781
2010-06-24T00:00:00.0/2010-06-25T00:00:00.0,11600.8145,8342.5527,6696.7231,1645.8298,9779.7891,8266.251,6532.5635,1733.6877,9483.2773,0.9781
2010-06-25T00:00:00.0/2010-06-26T00:00:00.0,11595.3545,8242.7275,6500.8418,1741.8859,9478.082,8242.7275,6500.8418,1741.8859,9478.082,0.9785
2010-06-26T00:00:00.0/2010-06-27T00:00:00.0,11588.8027,7897.4185,5665.9961,2231.4224,8148.1709,6725.6968,3577.7715,3147.9253,4939.8662,0.9733
2010-06-27T00:00:00.0/2010-06-28T00:00:00.0,11581.1064,7760.2031,5338.874,2421.3291,7564.3931,7072.5801,3744.2449,3328.335,5532.4614,0.9788
2010-06-28T00:00:00.0/2010-06-29T00:00:00.0,11572.3408,8029.2891,5958.2622,2071.0271,8590.8691,7724.2271,5292.8179,2431.4089,7793.0464,0.9788
2010-06-29T00:00:00.0/2010-06-30T00:00:00.0,11562.459,8341.6416,6811.4131,1530.2284,10057.0703,8341.6416,6811.4131,1530.2284,10057.0703,0.9736
2010-06-30T00:00:00.0/2010-07-01T00:00:00.0,11551.4551,8166.5215,6364.4429,1802.0789,9320.9111,7970.9995,5843.5308000000005,2127.4692,8725.0273,0.974
2010-07-01T00:00:00.0/2010-07-02T00:00:00.0,11539.3428,7785.3804,5426.2886,2359.0916,7778.4487,7785.3804,5426.2886,2359.0916,7778.4487,0.974
2010-07-02T00:00:00.0/2010-07-03T00:00:00.0,11526.1533,7756.292,5444.4189,2311.8728,7776.063,7314.4048,4462.5024,2851.9023,6344.9712,0.9743
2010-07-03T00:00:00.0/2010-07-04T00:00:00.0,11511.8604,7453.8364,4771.7324,2682.1038,6696.708,7453.8364,4771.7324,2682.1038,6696.708,0.9747
2010-07-04T00:00:00.0/2010-07-05T00:00:00.0,11496.5186,7467.3105,4861.7598,2605.5505,6872.6436,6551.333,3883.832,2667.5007,5447.8174,0.9747
2010-07-05T00:00:00.0/2010-07-06T00:00:00.0,11480.0557,7620.9336,5254.4316,2366.502,7454.917,7446.0679,4951.814,2494.2542,6926.3486,0.975
2010-07-06T00:00:00.0/2010-07-07T00:00:00.0,11462.5234,7614.3032,5252.2437,2362.0593,7511.9917,5689.6533,2911.9529000000002,2777.7004,4636.3154,0.9753
2010-07-07T00:00:00.0/2010-07-08T00:00:00.0,11443.9092,8029.5171,6299.7822,1729.7349,9242.3447,7668.0737,5285.6318,2382.4421,7966.479,0.9757
2010-07-08T00:00:00.0/2010-07-09T00:00:00.0,11424.2031,8088.3979,6361.6621,1726.7358,9334.8555,8030.4341,6214.8799,1815.5543,9172.5518,0.9764
2010-07-09T00:00:00.0/2010-07-10T00:00:00.0,11403.4727,8294.2852,6940.4243,1353.8611,10380.9082,8216.1182,6730.3906,1485.7271,10149.208,0.9767
2010-07-10T00:00:00.0/2010-07-11T00:00:00.0,11381.7158,8115.4238,6538.8452,1576.5784,9735.0498,8115.4238,6538.8452,1576.5784,9735.0498,0.9767
2010-07-11T00:00:00.0/2010-07-12T00:00:00.0,11358.8633,7974.0625,6237.7363,1736.326,9207.1074,7913.7544,6131.3242,1782.4303,8951.0332,0.9774
2010-07-12T00:00:00.0/2010-07-13T00:00:00.0,11334.9541,7660.5088,5415.3604,2245.1482,7720.8911,7418.7837,4800.1104,2618.6733,6957.1641,0.9781
2010-07-13T00:00:00.0/2010-07-14T00:00:00.0,11310.0518,7781.7148,5777.6465,2004.0686,8439.5107,7781.7148,5777.6465,2004.0686,8439.5107,0.9785
2010-07-14T00:00:00.0/2010-07-15T00:00:00.0,11284.1162,7811.5596,5898.395,1913.1648,8660.4346,7811.5596,5898.395,1913.1648,8660.4346,0.9528
2010-07-15T00:00:00.0/2010-07-16T00:00:00.0,11257.167,8196.3389,6972.5439,1223.7952,10560.5625,8196.3389,6972.5439,1223.7952,10560.5625,0.9792
2010-07-16T00:00:00.0/2010-07-17T00:00:00.0,11229.1836,7994.7461,6482.3462,1512.4001,9688.6348,7925.853,6382.564,1543.2893,9394.4365,0.9799
2010-07-17T00:00:00.0/2010-07-18T00:00:00.0,11200.1914,7936.7188,6390.9097,1545.809,9510.9473,7936.7188,6390.9097,1545.809,9510.9473,0.9806
2010-07-18T00:00:00.0/2010-07-19T00:00:00.0,11170.2002,7635.4546,5497.2598,2138.1948,8124.1934,4878.6826,1843.3583,3035.3245,3143.5703,0.9812
2010-07-19T00:00:00.0/2010-07-20T00:00:00.0,11139.2559,7800.4092,6016.9688,1783.4403,8858.4307,7432.311,5361.9365,2070.3745,7868.3218,0.9816
2010-07-20T00:00:00.0/2010-07-21T00:00:00.0,11107.3057,7612.4551,5500.2949,2112.1599,8032.1426,7612.4551,5500.2949,2112.1599,8032.1426,0.9771
2010-07-21T00:00:00.0/2010-07-22T00:00:00.0,11074.3828,7719.4814,5924.9995,1794.4822,8754.8936,7581.0298,5594.4214,1986.6084,8344.5234,0.9781
2010-07-22T00:00:00.0/2010-07-23T00:00:00.0,11040.4961,7783.1729,6152.8315,1630.3413,9201.0234,7783.1729,6152.8315,1630.3413,9201.0234,0.9785
2010-07-23T00:00:00.0/2010-07-24T00:00:00.0,11005.6553,7870.2666,6415.1807,1455.0862,9704.0312,7823.7778,6335.7749,1488.0026,9547.832,0.9792
2010-07-24T00:00:00.0/2010-07-25T00:00:00.0,10969.8672,7862.0503,6303.7153,1558.3352,9681.0615,7727.3389,6044.6035,1682.7349,9255.9023,0.9799
2010-07-25T00:00:00.0/2010-07-26T00:00:00.0,10933.1406,8159.165,7230.2729,928.8922,11284.7178,8117.3643,7129.4121,987.9525,11043.9521,0.9753
2010-07-26T00:00:00.0/2010-07-27T00:00:00.0,10895.4844,8000.0928,6717.9775,1282.1156,10232.4609,7211.1211,4985.9575,2225.1636,8183.1953,0.9708
2010-07-27T00:00:00.0/2010-07-28T00:00:00.0,10856.9053,7702.6953,6043.75,1658.9457,9191.1475,4414.9155,1701.729,2713.1865,3833.8735,0.9767
2010-07-28T00:00:00.0/2010-07-29T00:00:00.0,10817.4121,7735.1885,6242.2666,1492.9219,9410.6318,7648.1118,6036.4526,1611.6595,9073.6309,0.9774
2010-07-29T00:00:00.0/2010-07-30T00:00:00.0,10777.0107,7618.2905,6081.894,1536.3967,9200.2832,2420.4834,510.8728,1909.6106,1192.6776,0.9781
2010-07-30T00:00:00.0/2010-07-31T00:00:00.0,10735.71,7689.1313,6242.8901,1446.241,9511.8076,4980.4336,1719.6552,3260.7786,2712.0625,0.9788
2010-07-31T00:00:00.0/2010-08-01T00:00:00.0,10693.5176,7667.1479,6252.8662,1414.2819,9529.999,6186.5796,3966.8701,2219.7092,6494.1187,0.9795
2010-08-01T00:00:00.0/2010-08-02T00:00:00.0,10650.417,7813.73,6667.4438,1146.286,10394.4336,7813.73,6667.4438,1146.286,10394.4336,0.9806
2010-08-02T00:00:00.0/2010-08-03T00:00:00.0,10606.4766,7809.6123,6838.5537,971.0588,10733.8828,7809.6123,6838.5537,971.0588,10733.8828,0.9812
2010-08-03T00:00:00.0/2010-08-04T00:00:00.0,10561.6689,7418.5039,5781.5049,1636.999,8844.3291,4802.647,1979.9103,2822.7368,3731.019,0.9819
2010-08-04T00:00:00.0/2010-08-05T00:00:00.0,10516.0029,7377.1973,5657.54,1719.6573,8548.0605,7175.5273,5244.6787,1930.8486,8035.7046,0.9826
2010-08-05T00:00:00.0/2010-08-06T00:00:00.0,10469.4639,7437.8667,6026.5366,1411.3301,9381.2305,2855.2544,478.7625,2376.4917,1236.0754,0.9785
2010-08-06T00:00:00.0/2010-08-07T00:00:00.0,10422.082,7358.4829,5687.8125,1670.6703,8707.9004,3588.2019,1493.7847,2094.4172,2469.6702,0.9795
2010-08-07T00:00:00.0/2010-08-08T00:00:00.0,10373.917,7578.9497,6543.4316,1035.5181,10323.5137,7520.6401,6380.8506,1139.7893,10123.4277,0.9802
2010-08-08T00:00:00.0/2010-08-09T00:00:00.0,10324.9102,7580.6523,6621.1348,959.5175,10540,7580.6523,6621.1348,959.5175,10540,0.976
2010-08-09T00:00:00.0/2010-08-10T00:00:00.0,10275.1348,7462.9238,6301.0063,1161.9172,9944.0586,7462.9238,6301.0063,1161.9172,9944.0586,0.9767
2010-08-10T00:00:00.0/2010-08-11T00:00:00.0,10224.5557,7272.9868,5881.6138,1391.373,9144.8223,7272.9868,5881.6138,1391.373,9144.8223,0.9778
2010-08-11T00:00:00.0/2010-08-12T00:00:00.0,10173.1787,7008.605,5253.6353,1754.9698,8044.2485,6064.749,4081.9058,1982.8431,6151.4194,0.9785
2010-08-12T00:00:00.0/2010-08-13T00:00:00.0,10121.0527,7010.5347,5329.7749,1680.7596,8208.2656,6609.5103,4770.8564,1838.6536,6973.7427,0.9792
2010-08-13T00:00:00.0/2010-08-14T00:00:00.0,10068.1455,6676.5498,4471.8979,2204.6519,6733.1836,3419.8193,1171.0687,2248.7505,2140.7344,0.975
2010-08-14T00:00:00.0/2010-08-15T00:00:00.0,10014.5166,6142.0098,3268.4509,2873.5588,4849.292,1172.0627,34.119,1137.9437,113.4041,0.9809
2010-08-15T00:00:00.0/2010-08-16T00:00:00.0,9960.0986,7211.0083,5900.5552,1310.4531,9399.3398,6843.2788,4963.1265,1880.1523,8194.4219,0.9823
2010-08-16T00:00:00.0/2010-08-17T00:00:00.0,9905.0195,7203.9541,5981.0073,1222.9468,9535.1611,6542.2505,4768.9473,1773.3032,7179.2148,0.9726
2010-08-17T00:00:00.0/2010-08-18T00:00:00.0,9849.207,7082.3945,5814.4229,1267.9718,9291.2607,6180.5654,3972.0264,2208.5393,6817.2832,0.9844
2010-08-18T00:00:00.0/2010-08-19T00:00:00.0,9792.6826,7106.7056,5940.252,1166.4536,9646.8965,5933.6953,3402.5586,2531.1367,6325.0356,0.9799
2010-08-19T00:00:00.0/2010-08-20T00:00:00.0,9735.5176,6811.6763,5329.9927,1481.6836,8438.4648,6537.0347,4632.0039,1905.0309,7450.3472,0.9701
2010-08-20T00:00:00.0/2010-08-21T00:00:00.0,9677.6348,6057.5356,3494.8691,2562.6665,5315.3018,5665.1865,2840.2031,2824.9834,4508.9834,0.9764
2010-08-21T00:00:00.0/2010-08-22T00:00:00.0,9619.1211,6256.0601,4051.158,2204.9023,6216.4419,5908.5806,3389.7017,2518.8787,5194.6035,0.9771
2010-08-22T00:00:00.0/2010-08-23T00:00:00.0,9559.9268,6845.2568,5574.1392,1271.1176,9010.5479,6845.2568,5574.1392,1271.1176,9010.5479,0.9729
2010-08-23T00:00:00.0/2010-08-24T00:00:00.0,9500.0566,6909.3848,5884.8867,1024.4983,9654.0352,6738.376,5481.3682,1257.0077000000001,8966.2227,0.9743
2010-08-24T00:00:00.0/2010-08-25T00:00:00.0,9439.6299,6566.4023,5065.6958,1500.7067,8135.1504,6566.4023,5065.6958,1500.7067,8135.1504,0.9806
2010-08-25T00:00:00.0/2010-08-26T00:00:00.0,9378.5537,6554.248,5185.9224,1368.3259,8402.5264,6540.8643,5162.9502,1377.9139,8358.6289,0.9812
2010-08-26T00:00:00.0/2010-08-27T00:00:00.0,9316.8633,6533.957,5240.272,1293.6853,8578.3721,6533.957,5240.272,1293.6853,8578.3721,0.9771
2010-08-27T00:00:00.0/2010-08-28T00:00:00.0,9254.6143,6686.9351,5613.2358,1073.6991,9368.6934,6396.3989,5055.9595,1340.4397,8083.8228,0.9674
2010-08-28T00:00:00.0/2010-08-29T00:00:00.0,9191.7549,6307.5791,4646.9727,1660.6068,7553.123,5532.3037,3328.8291,2203.4746,5807.4619,0.984
2010-08-29T00:00:00.0/2010-08-30T00:00:00.0,9128.3193,6708.167,5769.2349,938.9318,9746.3203,6622.208,5672.9458,949.262,9242.5918,0.9799
2010-08-30T00:00:00.0/2010-08-31T00:00:00.0,9064.29,6449.0391,5231.6514,1217.3876,8871.7373,3437.6353,1705.9481,1731.6871,3026.0154000000002,0.9816
2010-08-31T00:00:00.0/2010-09-01T00:00:00.0,8999.7998,6616.3511,5600.4907,1015.8604,9522.4814,6616.3511,5600.4907,1015.8604,9522.4814,0.9819
2010-09-01T00:00:00.0/2010-09-02T00:00:00.0,8934.7451,6670.0063,5856.9897,813.0168,10138.4727,6670.0063,5856.9897,813.0168,10138.4727,0.9778
2010-09-02T00:00:00.0/2010-09-03T00:00:00.0,8869.1709,6515.1455,5672.2275,842.9179,9799.5049,6403.0981,5416.4424,986.6559,9329.3613,0.9788
2010-09-03T00:00:00.0/2010-09-04T00:00:00.0,8803.0918,6273.2285,5160.2896,1112.9388,8824.0039,6239.5396,5084.7656,1154.7739,8719.1787,0.9799
2010-09-04T00:00:00.0/2010-09-05T00:00:00.0,8736.5635,6261.8091,5082.6587,1179.1504,8669.4443,6261.8091,5082.6587,1179.1504,8669.4443,0.9806
2010-09-05T00:00:00.0/2010-09-06T00:00:00.0,8669.5312,6008.2266,4556.0308000000005,1452.1959,7690.4146,3621.0767,1207.4563,2413.6204,2147.7959,0.9816
2010-09-06T00:00:00.0/2010-09-07T00:00:00.0,8602.0469,5681.5791,3733.7576,1947.8215,6217.8848,4171.2871,1804.1034,2367.1836,2751.5667,0.983
2010-09-07T00:00:00.0/2010-09-08T00:00:00.0,8534.0938,5926.8774,4653.8667,1273.011,7951.6914,3929.6484,1247.7321,2681.9163,2295.9568,0.984
2010-09-08T00:00:00.0/2010-09-09T00:00:00.0,8465.7559,5887.1216,4584.1704,1302.9508,7875.9248,3700.1003,1754.0785,1946.0219,3295.7129,0.9851
2010-09-09T00:00:00.0/2010-09-10T00:00:00.0,8397.0508,6003.938,4779.8071,1224.1306,8330.5596,5038.2261,3170.7976,1867.4282,5650.3677,0.9806
2010-09-10T00:00:00.0/2010-09-11T00:00:00.0,8327.9326,5797.3291,4390.6445,1406.6844,7658.1021,2853.7559,494.7184,2359.0376,1088.1482,0.9764
2010-09-11T00:00:00.0/2010-09-12T00:00:00.0,8258.4453,5920.9272,4903.9492,1016.978,8722.6543,5920.9272,4903.9492,1016.978,8722.6543,0.9774
2010-09-12T00:00:00.0/2010-09-13T00:00:00.0,8188.6064,5950.8511,4976.002,974.849,8908.0928,5950.8511,4976.002,974.849,8908.0928,0.9736
2010-09-13T00:00:00.0/2010-09-14T00:00:00.0,8118.4355,5729.7363,4624.1704,1105.5662,8246.75,5321.7656,4018.22,1303.5458,6781.8301,0.9795
2010-09-14T00:00:00.0/2010-09-15T00:00:00.0,8047.9185,5715.2622,4646.3682,1068.8943,8316.915,5709.041,4632.9443,1076.0967,8295.4961,0.9809
2010-09-15T00:00:00.0/2010-09-16T00:00:00.0,7977.1836,5719.9712,4764.3921,955.5788,8658.5068,5594.2505,4443.209,1151.0415,8203.7295,0.9816
2010-09-16T00:00:00.0/2010-09-17T00:00:00.0,7906.146,5650.1436,4767.5322,882.6113,8778.5068,3925.6521,1795.8901,2129.762,3584.5449,0.9774
2010-09-17T00:00:00.0/2010-09-18T00:00:00.0,7834.8501,5350.9829,4135.6802,1215.3026,7434.9502,1696.2595,164.7189,1531.5406,325.2952,0.9837
2010-09-18T00:00:00.0/2010-09-19T00:00:00.0,7763.3135,5107.9927,3506.7769,1601.2159,6131.4927,1865.7065,263.9227,1601.7838,473.568,0.9851
2010-09-19T00:00:00.0/2010-09-20T00:00:00.0,7691.5547,5417.8647,4422.5337,995.331,8156.7959,1957.4371,313.0461,1644.391,1064.6855,0.9806
2010-09-20T00:00:00.0/2010-09-21T00:00:00.0,7619.5923,5481.0752,4502.5342,978.5411,8393.5664,5301.0874,4126.7856,1174.302,7844.8525,0.9816
2010-09-21T00:00:00.0/2010-09-22T00:00:00.0,7547.4131,5477.1074,4582.9209,894.1863,8638.1963,5256.3887,4069.3813,1187.0074,7398.6875,0.9778
2010-09-22T00:00:00.0/2010-09-23T00:00:00.0,7475.1455,5416.2178,4555.7935,860.4244,8663.2119,5334.1709,4333.2065,1000.9646,8297.4346,0.9785
2010-09-23T00:00:00.0/2010-09-24T00:00:00.0,7402.7036,5265.731,4175.8076,1089.9235,7866.9233,5265.731,4175.8076,1089.9235,7866.9233,0.9795
2010-09-24T00:00:00.0/2010-09-25T00:00:00.0,7330.1323,4973.1069,3657.1272,1315.9799,6763.3145,3002.7217,864.7756,2137.9463,1804.4059,0.9809
2010-09-25T00:00:00.0/2010-09-26T00:00:00.0,7257.4507,5118.9175,4028.3164,1090.601,7668.894,3344.4756,1504.0023,1840.4734,2274.5203,0.9816
2010-09-26T00:00:00.0/2010-09-27T00:00:00.0,7184.6772,5122.3765,4223.7319,898.6447,8140.8105,4777.981,3578.0901,1199.8907,6574.2163,0.9826
2010-09-27T00:00:00.0/2010-09-28T00:00:00.0,7111.8325,5034.9907,3965.6047,1069.3862,7677.3496,3330.1121,1541.2601,1788.8519,3158.8569,0.9837
2010-09-28T00:00:00.0/2010-09-29T00:00:00.0,7038.9121,4948.4966,3826.7483,1121.748,7392.1182,1407.9302,112.69,1295.2402,510.9809,0.9851
2010-09-29T00:00:00.0/2010-09-30T00:00:00.0,6966.0366,4987.5151,4018.3479,969.1674,7919.1235,4987.5151,4018.3479,969.1674,7919.1235,0.9806
2010-09-30T00:00:00.0/2010-10-01T00:00:00.0,6893.1226,4907.5259,3959.0981,948.4277,7805.063,4619.6782,3290.9346,1328.7438,6394.8076,0.9764
2010-10-01T00:00:00.0/2010-10-02T00:00:00.0,6820.2192,4746.9194,3751.3562,995.5629,7448.1836,1922.9702,243.6596,1679.3107,587.6863,0.9722
2010-10-02T00:00:00.0/2010-10-03T00:00:00.0,6747.3496,4578.4683000000005,3379.3997,1199.0685,6637.2837,4560.6953,3346.0408,1214.6545,6569.4087,0.9733
2010-10-03T00:00:00.0/2010-10-04T00:00:00.0,6674.5054,4564.4663,3462.8467,1101.6198,6928.082,3441.4321,1542.6774,1898.7549,3099.2708,0.9747
2010-10-04T00:00:00.0/2010-10-05T00:00:00.0,6601.7827,4428.9927,3210.2935,1218.6992,6306.811,3560.9771,2182.7065,1378.2705,4187.1074,0.9809
2010-10-05T00:00:00.0/2010-10-06T00:00:00.0,6529.2104,4491.1611,3502.2473,988.9136,7071.0298,2180.5459,629.6642,1550.8817,1623.0885,0.9764
2010-10-06T00:00:00.0/2010-10-07T00:00:00.0,6456.729,4435.4165,3404.854,1030.5623,6971.6411,4048.6414,2801.8123,1246.8292,5599.022,0.9826
