# Observation period,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2009-02-20T00:00:00.0/2009-02-21T00:00:00.0,5307.5244,3748.4045,2818.2031,930.2014,6658.9126,3649.3362,2648.5928,1000.7435,6184.2988,0.9785
2009-02-21T00:00:00.0/2009-02-22T00:00:00.0,5378.3687,3605.6921,2437.1892,1168.5028,5570.2314,3537.269,2333.7957,1203.4733,5298.1548,0.9774
2009-02-22T00:00:00.0/2009-02-23T00:00:00.0,5449.7866,3424.3921,1996.5975,1427.7946,4459.2969,2514.6418,576.0269,1938.615,1507.7935,0.976
2009-02-23T00:00:00.0/2009-02-24T00:00:00.0,5521.6855,3750.1667,2612.1643,1138.0024,5893.5728,2013.5291,321.5829,1691.9462,1039.8126,0.9753
2009-02-24T00:00:00.0/2009-02-25T00:00:00.0,5594.0996,4021.3047,3166.6558,854.6491,7244.8408,2324.5273,601.9972,1722.53,1755.9601,0.9795
2009-02-25T00:00:00.0/2009-02-26T00:00:00.0,5667.021,4049.1794,3110.7522,938.4272,7053.4839,4049.1794,3110.7522,938.4272,7053.4839,0.9833
2009-02-26T00:00:00.0/2009-02-27T00:00:00.0,5740.3208,3962.4375,2860.0413,1102.3964,6319.4004,3231.0408,1513.6224,1717.4185,3424.8953,0.983
2009-02-27T00:00:00.0/2009-02-28T00:00:00.0,5814.0967,3954.4211,2771.2505,1183.1705,6029.3745,3194.7815,1113.983,2080.7986,2564.0349,0.9812
2009-02-28T00:00:00.0/2009-03-01T00:00:00.0,5888.2305,3717.1851,2185.3621,1531.8229,4610.6182,3560.5645,2003.1304,1557.4341,4097.5654,0.975
2009-03-01T00:00:00.0/2009-03-02T00:00:00.0,5962.6733,3759.3164,2112.7473,1646.569,4463.6748,1542.6921,293.8418,1248.8503,568.4829,0.9743
2009-03-02T00:00:00.0/2009-03-03T00:00:00.0,6037.5312,4098.9028,2884.5894,1214.3134,6158.6831,1684.4755,184.0629,1500.4126,656.5204,0.9729
2009-03-03T00:00:00.0/2009-03-04T00:00:00.0,6112.6567,3869.4619,2243.2732,1626.1886,4663.3677,1416.6257,61.1773,1355.4484,170.2038,0.9771
2009-03-04T00:00:00.0/2009-03-05T00:00:00.0,6188.0454,4074.8401,2542.9502,1531.8899,5302.751,983.684,38.2544,945.4296,197.2749,0.976
2009-03-05T00:00:00.0/2009-03-06T00:00:00.0,6263.7231,4233.8018,2888.0911,1345.7106,5962.2217,969.053,4.2947,964.7582,8.3492,0.9799
2009-03-06T00:00:00.0/2009-03-07T00:00:00.0,6339.5557,4515.0703,3477.1174,1037.9528,7341.1353,2278.6609,645.0926,1633.5684,1767.207,0.9795
2009-03-07T00:00:00.0/2009-03-08T00:00:00.0,6415.6162,4800.5684,4105.144,695.4243,8840.6963,4676.7158,3757.8467,918.8691,8245.5469,0.9833
2009-03-08T00:00:00.0/2009-03-09T00:00:00.0,6491.8916,4820.4634,3946.8926,873.5707,8322.8262,4200.1616,2475.7998,1724.3619,5630.4697,0.9819
2009-03-09T00:00:00.0/2009-03-10T00:00:00.0,6568.2725,5051.6812,4215.3599,836.3212,8836.3691,4926.9907,3955.1182,971.8724,8284.7598,0.9809
2009-03-10T00:00:00.0/2009-03-11T00:00:00.0,6644.7651,4895.8989,3926.0518,969.847,8065.8569,3803.1699,2024.5757,1778.5942,4507.4995,0.9747
2009-03-11T00:00:00.0/2009-03-12T00:00:00.0,6721.3975,5090.1436,4267.9893,822.1542,8868.0713,5090.1436,4267.9893,822.1542,8868.0713,0.9733
2009-03-12T00:00:00.0/2009-03-13T00:00:00.0,6798.0352,5018.3843,4111.8916,906.4927,8384.6836,4734.9238,3427.5288,1307.3951,6900.6626,0.9778
2009-03-13T00:00:00.0/2009-03-14T00:00:00.0,6874.752,4822.4419,3509.7561,1312.6858,6882.5664,4793.7334,3457.0137,1336.7198,6746.5024,0.9767
2009-03-14T00:00:00.0/2009-03-15T00:00:00.0,6951.5396,4810.6069,3398.97,1411.6371,6555.7754,3625.9668,1540.0082,2085.9587,2488.6619,0.9497
2009-03-15T00:00:00.0/2009-03-16T00:00:00.0,7028.2861,4707.2759,3046.9568,1660.3192,5800.3379,4265.854,2251.0479,2014.8063,4353.708,0.9795
2009-03-16T00:00:00.0/2009-03-17T00:00:00.0,7105.001,5172.9189,4079.0586,1093.8601,8007.9712,5172.9189,4079.0586,1093.8601,8007.9712,0.9785
2009-03-17T00:00:00.0/2009-03-18T00:00:00.0,7181.7026,5055.1978,3728.6445,1326.5533,7123.272,5003.021,3632.967,1370.054,6889.562,0.9823
2009-03-18T00:00:00.0/2009-03-19T00:00:00.0,7258.3052,5251.9233,3999.6694,1252.2538,7692.2642,4838.1523,2963.6475,1874.5051,6044.9277,0.9812
2009-03-19T00:00:00.0/2009-03-20T00:00:00.0,7334.7734,5239.165,3945.8306,1293.3344,7587.8989,5236.4731,3942.4382,1294.035,7567.8735,0.9806
2009-03-20T00:00:00.0/2009-03-21T00:00:00.0,7411.1567,5535.0278,4480.4688,1054.559,8580.6699,4023.2666,2242.9712,1780.2954,4474.9072,0.9795
2009-03-21T00:00:00.0/2009-03-22T00:00:00.0,7487.4429,5673.9448,4681.6943,992.2501,8994.1445,5673.9448,4681.6943,992.2501,8994.1445,0.9781
2009-03-22T00:00:00.0/2009-03-23T00:00:00.0,7563.5225,5607.3452,4454.9922,1152.3533,8474.6533,5556.144,4340.4302,1215.7141,8194.125,0.9771
2009-03-23T00:00:00.0/2009-03-24T00:00:00.0,7639.4048,5504.9878,4209.5605,1295.4276,7825.3818,5373.5791,3882.1104,1491.4689,7302.2832,0.9764
2009-03-24T00:00:00.0/2009-03-25T00:00:00.0,7715.1074,5686.5195,4469.6138,1216.906,8414.7422,3672.7791,2094.0847,1578.6942,4802.4189,0.9799
2009-03-25T00:00:00.0/2009-03-26T00:00:00.0,7790.543,5837.7197,4819.6846,1018.0348,9010.8379,4742.71,2757.1641,1985.5458,5434.1865,0.9788
2009-03-26T00:00:00.0/2009-03-27T00:00:00.0,7865.7095,5968.728,5012.7266,956.0014,9317.2734,5968.728,5012.7266,956.0014,9317.2734,0.983
2009-03-27T00:00:00.0/2009-03-28T00:00:00.0,7940.5513,5703.5303,4269.7148,1433.8156,7783.5962,4138.8765,1948.9954,2189.8811,3372.2678,0.9823
2009-03-28T00:00:00.0/2009-03-29T00:00:00.0,8015.1689,5559.1743,3861.1047,1698.0696,6824.9219,1826.0256,38.7426,1787.2831,168.8294,0.9809
2009-03-29T00:00:00.0/2009-03-30T00:00:00.0,8089.4199,5660.6577,4278.7495,1381.9082,7543.0308000000005,866.2004,151.494,714.7065,370.3719,0.9799
2009-03-30T00:00:00.0/2009-03-31T00:00:00.0,8163.312,5868.4536,4620.2949,1248.1589,8329.1709,3099.9629,703.5792,2396.3835,1559.307,0.9788
2009-03-31T00:00:00.0/2009-04-01T00:00:00.0,8236.8584,5761.5176,4168.0312,1593.4865,7317.7144,2096.8088,290.945,1805.8639,619.9367,0.9774
2009-04-01T00:00:00.0/2009-04-02T00:00:00.0,8309.9863,5300.8228,2948.5249,2352.2979,4877.1523,1333.4011,21.0382,1312.3629,78.9077,0.9767
2009-04-02T00:00:00.0/2009-04-03T00:00:00.0,8382.6914,5449.0444,3138.7236,2310.3206,5262.8521,1257.005,7.4095,1249.5955,11.2934,0.9753
2009-04-03T00:00:00.0/2009-04-04T00:00:00.0,8454.9561,6026.7891,4479.0791,1547.7098,7743.4102,5095.6914,3154.0327,1941.6586,5183.269,0.9795
2009-04-04T00:00:00.0/2009-04-05T00:00:00.0,8526.7725,5717.7588,3566.4019,2151.3569,5971.354,2479.5337,494.2241,1985.3096,1057.8768,0.9837
2009-04-05T00:00:00.0/2009-04-06T00:00:00.0,8598.125,5609.4219,3240.7717,2368.6501,5338.9307,3299.9219,1101.4004,2198.5215,1582.1836,0.9826
2009-04-06T00:00:00.0/2009-04-07T00:00:00.0,8668.9795,5964.0674,3974.4526,1989.6146,6618.4106,5730.0435,3784.751,1945.2926,5985.3218,0.9816
2009-04-07T00:00:00.0/2009-04-08T00:00:00.0,8739.3184,6143.6753,4319.4873,1824.1882,7264.231,6126.2354,4279.936,1846.2992,7212.999,0.9806
2009-04-08T00:00:00.0/2009-04-09T00:00:00.0,8809.165,6424.2451,5011.7607,1412.4845,8584.2402,4728.2339,1380.9731,3347.2607,2773.7808,0.9792
2009-04-09T00:00:00.0/2009-04-10T00:00:00.0,8878.4092,6236.4077,4449.4634,1786.9446,7430.5024,6039.7534,3969.77,2069.9834,6623.7368,0.9785
2009-04-10T00:00:00.0/2009-04-11T00:00:00.0,8947.1318,5999.2402,3731.5215,2267.7188,6016.2163,3932.0046,1054.1384,2877.8662,1819.8896,0.9778
2009-04-11T00:00:00.0/2009-04-12T00:00:00.0,9015.2744,5741.6338,3122.5588,2619.075,4942.167,3142.2524,624.3621,2517.8904000000002,948.1257,0.9764
2009-04-12T00:00:00.0/2009-04-13T00:00:00.0,9082.8594,6069.3389,3789.3245,2280.0144,6083.0059,4344.6938,1538.4266,2806.2673,2523.7939,0.975
2009-04-13T00:00:00.0/2009-04-14T00:00:00.0,9149.8086,6333.0312,4265.439,2067.592,6912.4683000000005,6149.6938,4071.4622,2078.2317,6438.6152,0.9792
2009-04-14T00:00:00.0/2009-04-15T00:00:00.0,9216.1055,6126.8882,3713.7935,2413.095,5889.8179,6083.688,3667.8933,2415.7947,5747.6016,0.9837
2009-04-15T00:00:00.0/2009-04-16T00:00:00.0,9281.7969,6351.3848,4167.437,2183.948,6660.1484,5830.7451,3398.6697,2432.0757,5170.0757,0.9826
2009-04-16T00:00:00.0/2009-04-17T00:00:00.0,9346.8701,6514.4565,4590.8335,1923.6229,7409.8203,2067.8987,618.5382,1449.3606,1239.4109,0.9812
2009-04-17T00:00:00.0/2009-04-18T00:00:00.0,9411.2432,6883.5503,5163.978,1719.5725,8405.2969,5273.1104,3019.1743,2253.936,5012.645,0.9385
2009-04-18T00:00:00.0/2009-04-19T00:00:00.0,9474.9082,6976.3462,5311.2749,1665.0715,8607.8008,5184.1069,3196.7747,1987.3322,4795.2212,0.9795
2009-04-19T00:00:00.0/2009-04-20T00:00:00.0,9537.9023,6357.4771,3690.5896,2666.8875,5747.6646,1089.7456,1.8059,1087.9397,7.0272,0.9788
2009-04-20T00:00:00.0/2009-04-21T00:00:00.0,9600.2158,6327.7114,3729.9072,2597.8042,5602.4678,1306.4403,50.4142,1256.0261,156.5111,0.9771
2009-04-21T00:00:00.0/2009-04-22T00:00:00.0,9661.748,6357.9561,3721.5479,2636.4084,5710.9009,2895.6697,450.9798,2444.6899,783.6504,0.9764
2009-04-22T00:00:00.0/2009-04-23T00:00:00.0,9722.5664,7136.9287,5560.0552,1576.8737,8913.8877,7136.9287,5560.0552,1576.8737,8913.8877,0.9753
2009-04-23T00:00:00.0/2009-04-24T00:00:00.0,9782.6152,7078.4111,5300.1548,1778.256,8351.6465,6338.0142,4393.5352,1944.4789,6768.5361,0.9691
2009-04-24T00:00:00.0/2009-04-25T00:00:00.0,9841.9111,6873.9043,4705.3291,2168.5752,7361.9028,5968.9731,3245.3801,2723.5928,5118.3345,0.9785
2009-04-25T00:00:00.0/2009-04-26T00:00:00.0,9900.416,6983.0962,4804.3755,2178.7207,7559.2295,6309.6982,3273.4912,3036.207,5355.0381,0.9826
2009-04-26T00:00:00.0/2009-04-27T00:00:00.0,9958.0859,6192.0249,3004.1387,3187.8865,4617.2583,792.968,68.7553,724.2126,178.5487,0.9819
2009-04-27T00:00:00.0/2009-04-28T00:00:00.0,10014.9736,5658.7139,2077.0632,3581.6509,3005.5781,693.7342,0.0334,693.7008,0.2162,0.9809
2009-04-28T00:00:00.0/2009-04-29T00:00:00.0,10071.0312,6998.2324,4780.8877,2217.3447,7312.8286,1303.6289,163.8417,1139.7872,316.9756,0.9799
2009-04-29T00:00:00.0/2009-04-30T00:00:00.0,10126.2637,7307.7871,5304.0029,2003.7845,8367.9805,3636.0632,917.9034,2718.1599,1667.9974,0.9788
2009-04-30T00:00:00.0/2009-05-01T00:00:00.0,10180.5967,7547.5498,5995.9707,1551.5792,9432.8271,6174.4961,3604.8884,2569.6074,5174.9795,0.9781
2009-05-01T00:00:00.0/2009-05-02T00:00:00.0,10234.1045,7347.0605,5485.9438,1861.1169,8548.9922,7314.23,5416.7539,1897.4762,8445.2832,0.9771
2009-05-02T00:00:00.0/2009-05-03T00:00:00.0,10286.7266,6839.5454,4269.978,2569.5674,6443.8916,6823.3843,4248.2119,2575.1721,6377.0132,0.976
2009-05-03T00:00:00.0/2009-05-04T00:00:00.0,10338.4766,7271.4458,5163.9585,2107.4875,7885.5029,7235.4878,5135.77,2099.7178,7721.918,0.975
2009-05-04T00:00:00.0/2009-05-05T00:00:00.0,10389.291,7165.0161,4885.1553,2279.8611,7458.6362,5891.6763,2580.0747,3311.6016,3963.7815,0.9743
2009-05-05T00:00:00.0/2009-05-06T00:00:00.0,10439.2217,7500.5371,5615.4209,1885.1158,8653.8047,7178.1719,4803.5957,2374.5757,7466.0322,0.9785
2009-05-06T00:00:00.0/2009-05-07T00:00:00.0,10488.208,7713.689,6189.3589,1524.33,9716.4736,4684.8262,1239.2404,3445.5859,2481.5083,0.9778
2009-05-07T00:00:00.0/2009-05-08T00:00:00.0,10536.293,7720.9614,6053.8037,1667.1577,9406.2305,7720.9614,6053.8037,1667.1577,9406.2305,0.9823
2009-05-08T00:00:00.0/2009-05-09T00:00:00.0,10583.4463,7681.6548,5991.8638,1689.7906,9262.1982,7264.0386,4898.1934,2365.8455,7499.541,0.9809
2009-05-09T00:00:00.0/2009-05-10T00:00:00.0,10629.625,7518.6826,5472.4009,2046.2814,8314.4814,6357.1782,2835.1733,3522.0049,4794.6523,0.9802
2009-05-10T00:00:00.0/2009-05-11T00:00:00.0,10674.8408,7490.7686,5341.9976,2148.771,8047.8687,5672.6807,1757.4344,3915.2461,3009.4077,0.9795
2009-05-11T00:00:00.0/2009-05-12T00:00:00.0,10719.0859,7481.4189,5221.3076,2260.1116,7807.0239,7135.7681,4466.4707,2669.2971,6841.4702,0.9788
2009-05-12T00:00:00.0/2009-05-13T00:00:00.0,10762.3936,7425.5483,5005.4248,2420.1235,7409.1147,6148.0405,2485.2959,3662.7444,3334.0364,0.9726
2009-05-13T00:00:00.0/2009-05-14T00:00:00.0,10804.7197,7356.8174,4722.7065,2634.1106,6957.957,5669.8491,1901.5387,3768.3105,3097.8259,0.9767
2009-05-14T00:00:00.0/2009-05-15T00:00:00.0,10846.0273,7644.7295,5390.7305,2253.999,7995.1001,6408.7139,2486.5176,3922.1963,3982.5354,0.976
2009-05-15T00:00:00.0/2009-05-16T00:00:00.0,10886.333,6925.5537,3705.8081,3219.7456,5276.4365,2225.0867,99.0909,2125.9958,123.6724,0.9753
2009-05-16T00:00:00.0/2009-05-17T00:00:00.0,10925.6289,7167.938,4127.6323,3040.3057,5902.0566,4307.6187,1277.4137,3030.2051,2076.1313,0.9747
2009-05-17T00:00:00.0/2009-05-18T00:00:00.0,10963.9053,7251.311,4275.687,2975.624,6136.1826,6340.1152,2839.9917,3500.1238,4110.834,0.9743
2009-05-18T00:00:00.0/2009-05-19T00:00:00.0,11001.1553,7534.7222,4927.4722,2607.2498,7182.8169,7453.2539,4805.272,2647.9822,6796.5249,0.9733
2009-05-19T00:00:00.0/2009-05-20T00:00:00.0,11037.3711,7996.1489,6077.3213,1918.8273,9082.1611,7996.1489,6077.3213,1918.8273,9082.1611,0.9726
2009-05-20T00:00:00.0/2009-05-21T00:00:00.0,11072.543,7946.2632,5951.4595,1994.8035,8868.1221,7852.3828,5723.1035,2129.2793,8527.5234,0.9771
2009-05-21T00:00:00.0/2009-05-22T00:00:00.0,11106.6631,7549.1533,4908.4395,2640.7141,7213.4453,6529.0742,2784.0952,3744.9792,4333.0732,0.9816
2009-05-22T00:00:00.0/2009-05-23T00:00:00.0,11139.7217,7857.9688,5613.7988,2244.1697,8197.9707,7011.9668,3496.5405,3515.426,5474.6812,0.9757
2009-05-23T00:00:00.0/2009-05-24T00:00:00.0,11171.7432,7082.2188,3772.7869,3309.4319,5243.2319,7028.8262,3729.2048,3299.6213,5103.5068,0.9799
2009-05-24T00:00:00.0/2009-05-25T00:00:00.0,11202.6562,7787.5566,5297.8638,2489.6931,7643.3999,7284.2749,3929.3452,3354.9297,6049.0063,0.9792
2009-05-25T00:00:00.0/2009-05-26T00:00:00.0,11232.4814,7972.7461,5711.7549,2260.9915,8328.2812,7947.9214,5676.8623,2271.0593,8234.8682,0.9785
2009-05-26T00:00:00.0/2009-05-27T00:00:00.0,11261.1582,7905.4834,5514.0039,2391.4797,7918.0869,6404.3281,3064.9561,3339.3721,4424.7109,0.9733
2009-05-27T00:00:00.0/2009-05-28T00:00:00.0,11288.8008,8071.0547,5834.7036,2236.3508,8561.1406,6971.5728,4726.8491,2244.7239,6372.0205,0.9778
2009-05-28T00:00:00.0/2009-05-29T00:00:00.0,11315.334,8376.6914,6872.2188,1504.4731,10426.1738,8347.1689,6789.8052,1557.3634,10241.2188,0.9774
2009-05-29T00:00:00.0/2009-05-30T00:00:00.0,11340.748,8540.7432,7309.543,1231.2007,11126.543,7752.5435,5128.7456,2623.7979,7674.9072,0.9764
2009-05-30T00:00:00.0/2009-05-31T00:00:00.0,11365.0283,8620.7969,7260.7886,1360.0079,11036.0596,7019.5112,4638.2656,2381.2456,7339.1855,0.976
2009-05-31T00:00:00.0/2009-06-01T00:00:00.0,11388.2041,8083.3936,5889.3193,2194.0745,8732.2109,5761.0986,1724.1179,4036.9805,2586.3633,0.9753
2009-06-01T00:00:00.0/2009-06-02T00:00:00.0,11410.2227,8117.3364,6050.1719,2067.1643,8871.0674,4889.3154,940.7886,3948.5269,1320.6611,0.975
2009-06-02T00:00:00.0/2009-06-03T00:00:00.0,11431.1367,8218.5205,6253.3481,1965.172,9229.8652,8218.5205,6253.3481,1965.172,9229.8652,0.9639
2009-06-03T00:00:00.0/2009-06-04T00:00:00.0,11450.8496,8306.9932,6444.645,1862.3479,9512.0371,8251.0508,6236.5225,2014.5284,9285.4336,0.9743
2009-06-04T00:00:00.0/2009-06-05T00:00:00.0,11469.4893,8338.3633,6615.833,1722.53,9887.5547,8159.4438,6088.4683000000005,2070.9756,9269.9307,0.9736
2009-06-05T00:00:00.0/2009-06-06T00:00:00.0,11486.9512,8106.2461,5867.708,2238.5381,8533.0801,4028.4087,590.8651,3437.5437,962.7946,0.9733
2009-06-06T00:00:00.0/2009-06-07T00:00:00.0,11503.2803,8405.7314,6716.2944,1689.437,9881.4951,8185.5005,6351.1284,1834.3721,9344.332,0.9726
2009-06-07T00:00:00.0/2009-06-08T00:00:00.0,11518.4141,8397.998,6459.4526,1938.5455,9580.8867,7373.7744,4718.979,2654.7957,7319.8789,0.9674
2009-06-08T00:00:00.0/2009-06-09T00:00:00.0,11532.418,8441.8789,6721.6221,1720.2566,10109.1914,6162.498,2864.5667,3297.9312,4869.9971,0.9774
2009-06-09T00:00:00.0/2009-06-10T00:00:00.0,11545.2529,8367.2588,6526.1797,1841.0792,9641.5938,5166.7612,2760.5576,2406.2036,4155.5674,0.9719
2009-06-10T00:00:00.0/2009-06-11T00:00:00.0,11556.9355,8236.5312,6005.8794,2230.6516,8772.4473,6695.1338,3510.7385,3184.3953,4924.0942,0.9767
2009-06-11T00:00:00.0/2009-06-12T00:00:00.0,11567.4561,8510.5654,6894.9346,1615.631,10345.9053,8226.2139,6584.0898,1642.1241,9350.7842,0.9767
2009-06-12T00:00:00.0/2009-06-13T00:00:00.0,11576.7656,8577.5977,7071.334,1506.2642,10642.1182,8577.5977,7071.334,1506.2642,10642.1182,0.9767
2009-06-13T00:00:00.0/2009-06-14T00:00:00.0,11584.9502,8396.3408,6594.9766,1801.3646,9817.8125,8396.3408,6594.9766,1801.3646,9817.8125,0.976
2009-06-14T00:00:00.0/2009-06-15T00:00:00.0,11591.9346,8507.2119,6948.3022,1558.9094,10364.7725,8422.168,6758.6216,1663.5464,9799.8115,0.976
2009-06-15T00:00:00.0/2009-06-16T00:00:00.0,11597.7764,8181.9824,5981.9277,2200.0542,8666.0791,7719.2041,4692.4004,3026.8037,7154.8472,0.9601
2009-06-16T00:00:00.0/2009-06-17T00:00:00.0,11602.4209,8151.2383,5823.9585,2327.2798,8364.502,8032.1177,5559.0205,2473.0972,7809.2192,0.9757
2009-06-17T00:00:00.0/2009-06-18T00:00:00.0,11605.8848,7899.8354,5211.5679,2688.2678,7512.8335,3696.9695,1567.5865,2129.3828,2704.7937,0.9809
2009-06-18T00:00:00.0/2009-06-19T00:00:00.0,11608.2139,8239.8379,6201.9419,2037.8954,9002.9414,8239.8379,6201.9419,2037.8954,9002.9414,0.9806
2009-06-19T00:00:00.0/2009-06-20T00:00:00.0,11609.3369,7978.71,5525.4917,2453.218,7929.0024,7288.7451,4493.2266,2795.5188,6050.6802,0.9753
2009-06-20T00:00:00.0/2009-06-21T00:00:00.0,11609.2822,8527.1621,6957.9521,1569.21,10265.999,7972.5601,6083.2861,1889.2739,7912.0024,0.9806
2009-06-21T00:00:00.0/2009-06-22T00:00:00.0,11608.0527,8397.6455,6442.1797,1955.4662,9437.6416,7503.209,5040.4595,2462.7495,6574.2798,0.9806
2009-06-22T00:00:00.0/2009-06-23T00:00:00.0,11605.668,8595.8896,6886.894,1708.996,10184.3564,7270.5557,4444.8647,2825.6907,6266.5298,0.9753
2009-06-23T00:00:00.0/2009-06-24T00:00:00.0,11602.1084,8723.9277,7510.5977,1213.3303,11410.8115,7316.3301,4468.4775,2847.8528,5955.2271,0.9806
2009-06-24T00:00:00.0/2009-06-25T00:00:00.0,11597.375,8625.6699,7415.0361,1210.6335,11146.0996,8176.5884,5982.9155,2193.6726,9415.085,0.9806
2009-06-25T00:00:00.0/2009-06-26T00:00:00.0,11591.4512,8333.7549,6529.4595,1804.2954,9630.4395,7762.5342,5440.9434,2321.5908,8071.5029,0.9809
2009-06-26T00:00:00.0/2009-06-27T00:00:00.0,11584.3965,7864.0874,5185.2241,2678.8633,7357.063,6916.0923,4004.8816,2911.2107,4953.585,0.9653
2009-06-27T00:00:00.0/2009-06-28T00:00:00.0,11576.1748,7840.5732,5174.29,2666.283,7369.2432,6938.0762,3507.3696,3430.7068,4822.3081,0.9757
2009-06-28T00:00:00.0/2009-06-29T00:00:00.0,11566.7803,7955.8589,5552.7866,2403.072,7913.4077,7885.5332,5474.7563,2410.7769,7669.3086,0.976
2009-06-29T00:00:00.0/2009-06-30T00:00:00.0,11556.2549,7845.6914,5276.731,2568.9602,7473.5112,7825.8008,5241.9146,2583.8862,7419.3389,0.976
2009-06-30T00:00:00.0/2009-07-01T00:00:00.0,11544.5596,7874.4067,5343.1416,2531.2649,7606.1685,7856.3076,5317.2197,2539.0881,7496.2759,0.9764
2009-07-01T00:00:00.0/2009-07-02T00:00:00.0,11531.7422,7987.6685,5643.521,2344.1477,8111.936,6883.0762,4664.979,2218.0972,6444.7598,0.9712
2009-07-02T00:00:00.0/2009-07-03T00:00:00.0,11517.7402,7770.6548,5083.0996,2687.5554,7210.8804,7090.853,3494.75,3596.103,5247.7871,0.9771
2009-07-03T00:00:00.0/2009-07-04T00:00:00.0,11502.6299,7797.6348,5225.3379,2572.2971,7457.2769,7781.332,5222.2471,2559.085,7424.9873,0.9774
2009-07-04T00:00:00.0/2009-07-05T00:00:00.0,11486.4287,7894.7764,5535.853,2358.9233,8011.9033,5714.6162,3033.6628,2680.9534,4367.8408,0.9774
2009-07-05T00:00:00.0/2009-07-06T00:00:00.0,11469.0664,7710.3345,5062.2153,2648.1191,7167.8833,7699.416,5028.5542,2670.8618,7125.2822,0.9778
2009-07-06T00:00:00.0/2009-07-07T00:00:00.0,11450.5918,7968.5103,5712.2729,2256.2373,8278.7295,7729.6479,5384.9438,2344.7039,7577.7544,0.9729
2009-07-07T00:00:00.0/2009-07-08T00:00:00.0,11431.0156,7991.0483,5757.1104,2233.938,8346.5645,4449.769,2095.2996,2354.4692,3656.7312,0.9733
2009-07-08T00:00:00.0/2009-07-09T00:00:00.0,11410.2988,8464.0732,6803.0571,1661.016,10156.2285,7395.2646,4355.2017,3040.0627,6589.3662,0.974
2009-07-09T00:00:00.0/2009-07-10T00:00:00.0,11388.5146,8386.4863,6693.6484,1692.8379,10056.4521,6947.7925,3863.1099,3084.6824,5490.9424,0.9743
2009-07-10T00:00:00.0/2009-07-11T00:00:00.0,11365.6328,8093.7471,5951.8369,2141.9099,8826.4961,5869.3745,1850.6163,4018.7583,3415.5554,0.975
2009-07-11T00:00:00.0/2009-07-12T00:00:00.0,11341.6787,7879.8887,5538.8589,2341.03,8012.187,7621.0801,4990.918,2630.1621,7110.1963,0.9701
2009-07-12T00:00:00.0/2009-07-13T00:00:00.0,11316.5977,7808.2065,5455.3799,2352.8267,7972.0811,6980.7402,4193.8105,2786.9297,5547.1416,0.9757
2009-07-13T00:00:00.0/2009-07-14T00:00:00.0,11290.4844,7948.1899,5902.3955,2045.7944,8683.291,7940.5527,5898.2671,2042.2858,8634.999,0.976
2009-07-14T00:00:00.0/2009-07-15T00:00:00.0,11263.2842,7906.7485,5750.1992,2156.5493,8406.625,7524.0972,4589.7295,2934.3674,7084.8223,0.9767
2009-07-15T00:00:00.0/2009-07-16T00:00:00.0,11235.0205,7536.2759,4850.0742,2686.2014,6949.7866,6388.2686,3273.1558,3115.113,4655.5508,0.9774
2009-07-16T00:00:00.0/2009-07-17T00:00:00.0,11205.7324,8009.9038,6126.2354,1883.6683,9069.4189,8009.9038,6126.2354,1883.6683,9069.4189,0.9778
2009-07-17T00:00:00.0/2009-07-18T00:00:00.0,11175.3848,7718.3438,5409.8379,2308.5061,7876.3345,7718.3438,5409.8379,2308.5061,7876.3345,0.9785
2009-07-18T00:00:00.0/2009-07-19T00:00:00.0,11144.0342,8366.5967,7097.1226,1269.474,10760.2246,6776.5625,4698.7114,2077.8513,7120.4307,0.9788
2009-07-19T00:00:00.0/2009-07-20T00:00:00.0,11111.6279,8225.165,6734.2734,1490.892,10258.3691,8225.165,6734.2734,1490.892,10258.3691,0.9795
2009-07-20T00:00:00.0/2009-07-21T00:00:00.0,11078.2051,8173.3149,6795.9551,1377.3596,10373.6504,8173.3149,6795.9551,1377.3596,10373.6504,0.975
2009-07-21T00:00:00.0/2009-07-22T00:00:00.0,11043.7764,7894.3564,6118.6411,1775.715,9234.4004,6892.4917,3911.6147,2980.8772,5950.3306,0.9809
2009-07-22T00:00:00.0/2009-07-23T00:00:00.0,11008.3516,7385.8618,4642.29,2743.5715,6728.5239,6849.1709,3520.5898,3328.5811,5145.333,0.9816
2009-07-23T00:00:00.0/2009-07-24T00:00:00.0,10971.9404,7456.8257,4970.1455,2486.6802,7237.3433000000005,6919.0674,4144.2744,2774.7932,6260.7378,0.9771
2009-07-24T00:00:00.0/2009-07-25T00:00:00.0,10934.5537,7609.6021,5577.7163,2031.8857,8313.0117,7609.6021,5577.7163,2031.8857,8313.0117,0.9781
2009-07-25T00:00:00.0/2009-07-26T00:00:00.0,10896.1719,8049.4487,6463.6958,1585.7531,9832.1201,8004.415,6367.0928,1637.3223,9685.7666,0.9736
2009-07-26T00:00:00.0/2009-07-27T00:00:00.0,10856.8672,7908.0181,6359.4336,1548.5846,9718.2822,7812.3154,6181.9355,1630.3799,9173.4746,0.9795
2009-07-27T00:00:00.0/2009-07-28T00:00:00.0,10816.6182,7858.2046,6304.209,1553.9957,9553.4502,7804.1753,6185.4272,1618.748,9344.7002,0.975
2009-07-28T00:00:00.0/2009-07-29T00:00:00.0,10775.4326,7699.7935,5892.3628,1807.4304,8908.7568,7617.9121,5722.8096,1895.1027,8625.7109,0.9757
